date,open,high,low,close,adj_close,volume,dividends,stock_splits,ticker,ret_1d,nrc_anger,nrc_anticipation,nrc_disgust,nrc_fear,nrc_joy,nrc_sadness,nrc_surprise,nrc_trust,nrc_positive,nrc_negative,nrc_net_sentiment,hf_very_negative_score,hf_negative_score,hf_neutral_score,hf_very_positive_score,hf_positive_score,fb_neutral_score,fb_positive_score,fb_negative_score,fb_net_sentiment,n_calendar_source_days,n_posts,nrc_anger_lag1,nrc_anticipation_lag1,nrc_disgust_lag1,nrc_fear_lag1,nrc_joy_lag1,nrc_sadness_lag1,nrc_surprise_lag1,nrc_trust_lag1,nrc_positive_lag1,nrc_negative_lag1,nrc_net_sentiment_lag1,hf_very_negative_score_lag1,hf_negative_score_lag1,hf_neutral_score_lag1,hf_very_positive_score_lag1,hf_positive_score_lag1,fb_neutral_score_lag1,fb_positive_score_lag1,fb_negative_score_lag1,fb_net_sentiment_lag1,nrc_net_sentiment_ew,nrc_net_sentiment_ew_lag1,soxx_ret_1d,spy_ret_1d,vix_ret_1d
2023-01-18,71.87000274658203,72.77999877929688,70.5,70.52999877929688,70.52999877929688,39538700.0,,,AMD,-0.0148065038806647,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,-2.0,0.015,0.0164,0.927,0.021,0.0206,0.9245,0.0645,0.011,0.0535,1.0,,0.1875,0.6875,0.125,0.25,0.5625,0.1875,0.75,1.1875,1.25,0.625,0.625,0.01983125,0.0445749999999999,0.76909375,0.0473749999999999,0.1191499999999999,0.6829000000000001,0.1587062499999999,0.1583937499999999,0.0003124999999999,-2.0,0.625,-0.0052502969565341,-0.0157880710324742,0.0506198094700645
2023-01-19,68.97000122070312,69.25,67.2699966430664,67.70999908447266,67.70999908447266,47189900.0,,,AMD,-0.0399829823285349,1.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,0.3333333333333333,0.1220333333333333,0.0878666666666666,0.7126,0.0447,0.0328,0.8231,0.0593,0.1176,-0.0583,1.0,,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,-2.0,0.015,0.0164,0.927,0.021,0.0206,0.9245,0.0645,0.011,0.0535,0.3333333333333333,-2.0,-0.0280535384589144,-0.0072796428905981,0.0088495724594612
2023-01-20,68.01000213623047,70.12999725341797,67.44999694824219,70.06999969482422,70.06999969482422,47757600.0,,,AMD,0.0348545361432852,1.5,1.0,1.0,1.5,0.5,1.0,0.25,0.75,1.75,1.75,0.0,0.129175,0.429875,0.3251,0.035175,0.0807,0.847425,0.0631,0.08945,-0.02635,1.0,,1.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,0.3333333333333333,0.1220333333333333,0.0878666666666666,0.7126,0.0447,0.0328,0.8231,0.0593,0.1176,-0.0583,0.0,0.3333333333333333,0.0312973761828259,0.0186289167103252,-0.0326510751143991
2023-01-23,72.22000122070312,76.58999633789062,71.54000091552734,76.52999877929688,76.52999877929688,84293200.0,,,AMD,0.0921935081005833,0.1666666666666666,0.0666666666666666,0.2333333333333333,0.15,0.0666666666666666,0.0833333333333333,0.2833333333333333,0.3666666666666667,1.2,0.45,0.75,0.1106533333333333,0.2040866666666666,0.5069750000000001,0.061255,0.1170433333333333,0.7940900000000001,0.08499,0.1209416666666666,-0.0359516666666666,3.0,,1.5,1.0,1.0,1.5,0.5,1.0,0.25,0.75,1.75,1.75,0.0,0.129175,0.429875,0.3251,0.035175,0.0807,0.847425,0.0631,0.08945,-0.02635,0.75,0.0,0.0502167397559312,0.0119987037382516,-0.0020151594336836
2023-01-24,73.75,75.63999938964844,73.41999816894531,74.69999694824219,74.69999694824219,60822600.0,,,AMD,-0.0239122156049184,0.3333333333333333,0.0,0.1666666666666666,0.3333333333333333,0.6666666666666666,0.5,0.1666666666666666,1.0,2.1666666666666665,0.3333333333333333,1.8333333333333333,0.1328333333333333,0.04235,0.5464666666666667,0.1939999999999999,0.0843833333333333,0.739,0.2261166666666666,0.0349166666666666,0.1912,1.0,,0.1666666666666666,0.0666666666666666,0.2333333333333333,0.15,0.0666666666666666,0.0833333333333333,0.2833333333333333,0.3666666666666667,1.2,0.45,0.75,0.1106533333333333,0.2040866666666666,0.5069750000000001,0.061255,0.1170433333333333,0.7940900000000001,0.08499,0.1209416666666666,-0.0359516666666666,1.8333333333333333,0.75,-0.0075575513367019,-0.0010733435820641,-0.0307924643840423
2023-01-25,72.9000015258789,75.12000274658203,72.08999633789062,74.91000366210938,74.91000366210938,49932600.0,,,AMD,0.0028113349725127,0.1428571428571428,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.4285714285714285,0.0,0.2857142857142857,1.1428571428571428,0.7142857142857143,0.4285714285714285,0.2152428571428571,0.2529,0.4174571428571428,0.0699999999999999,0.0443571428571428,0.7306857142857143,0.0694571428571428,0.1998714285714285,-0.1304142857142857,1.0,,0.3333333333333333,0.0,0.1666666666666666,0.3333333333333333,0.6666666666666666,0.5,0.1666666666666666,1.0,2.1666666666666665,0.3333333333333333,1.8333333333333333,0.1328333333333333,0.04235,0.5464666666666667,0.1939999999999999,0.0843833333333333,0.739,0.2261166666666666,0.0349166666666666,0.1912,0.4285714285714285,1.8333333333333333,0.0027125830409335,0.0003747375504763,-0.0062500434617184
2023-01-26,76.5,77.08000183105469,74.27999877929688,75.16000366210938,75.16000366210938,49583900.0,,,AMD,0.0033373379759484,0.1428571428571428,0.4285714285714285,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0,0.1428571428571428,0.2857142857142857,0.4285714285714285,-0.1428571428571428,0.0371428571428571,0.1919285714285714,0.5497428571428571,0.0636285714285714,0.1575714285714285,0.7074142857142858,0.0466428571428571,0.2459285714285714,-0.1992857142857143,1.0,,0.1428571428571428,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.4285714285714285,0.0,0.2857142857142857,1.1428571428571428,0.7142857142857143,0.4285714285714285,0.2152428571428571,0.2529,0.4174571428571428,0.0699999999999999,0.0443571428571428,0.7306857142857143,0.0694571428571428,0.1998714285714285,-0.1304142857142857,-0.1428571428571428,0.4285714285714285,0.0168521332847686,0.0109903837223652,-0.0183438355801494
2023-01-27,73.69999694824219,76.73999786376953,73.48999786376953,75.4000015258789,75.4000015258789,58118600.0,,,AMD,0.0031931592878635,0.125,0.0,0.125,0.125,0.0,0.125,0.125,0.125,0.125,0.25,-0.125,0.0849,0.169375,0.5769375,0.0695125,0.09925,0.7227125,0.1363375,0.1409625,-0.004625,1.0,,0.1428571428571428,0.4285714285714285,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0,0.1428571428571428,0.2857142857142857,0.4285714285714285,-0.1428571428571428,0.0371428571428571,0.1919285714285714,0.5497428571428571,0.0636285714285714,0.1575714285714285,0.7074142857142858,0.0466428571428571,0.2459285714285714,-0.1992857142857143,-0.125,-0.1428571428571428,-0.0063705995623621,0.0022977109485289,-0.0117458258799415
2023-01-30,74.2300033569336,74.63999938964844,72.4000015258789,72.44999694824219,72.44999694824219,48105200.0,,,AMD,-0.0391247283546036,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.5,1.1666666666666667,0.2777777777777777,0.888888888888889,0.1437444444444444,0.1389277777777777,0.5854611111111111,0.0458388888888888,0.086,0.7533333333333333,0.1747555555555554,0.0719055555555555,0.10285,3.0,,0.125,0.0,0.125,0.125,0.0,0.125,0.125,0.125,0.125,0.25,-0.125,0.0849,0.169375,0.5769375,0.0695125,0.09925,0.7227125,0.1363375,0.1409625,-0.004625,0.888888888888889,-0.125,-0.0265538052347256,-0.012546918623589,0.0772555530790592
2023-01-31,72.26000213623047,75.19999694824219,72.02999877929688,75.1500015258789,75.1500015258789,71669100.0,,,AMD,0.0372671454985096,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.0296999999999999,0.0469,0.5784,0.1649,0.18005,0.45675,0.06135,0.4819,-0.42055,1.0,,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.5,1.1666666666666667,0.2777777777777777,0.888888888888889,0.1437444444444444,0.1389277777777777,0.5854611111111111,0.0458388888888888,0.086,0.7533333333333333,0.1747555555555554,0.0719055555555555,0.10285,0.5,0.888888888888889,0.0186481426762521,0.0147034492360522,-0.0270812889199787
2023-02-01,78.47000122070312,85.4800033569336,77.87999725341797,84.63999938964844,84.63999938964844,152548200.0,,,AMD,0.1262807407994732,0.1666666666666666,0.5,0.3333333333333333,0.1666666666666666,0.5,0.1666666666666666,0.0,0.8333333333333334,1.3333333333333333,0.3333333333333333,1.0,0.0988,0.18365,0.4778499999999999,0.1263999999999999,0.1132833333333333,0.69305,0.0425333333333333,0.2644,-0.2218666666666666,1.0,,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.0296999999999999,0.0469,0.5784,0.1649,0.18005,0.45675,0.06135,0.4819,-0.42055,1.0,0.5,0.052145130318717,0.0106277535023429,-0.0788659180093729
2023-02-02,84.29000091552734,88.94000244140625,83.19999694824219,88.30999755859375,88.30999755859375,97762100.0,,,AMD,0.0433600921007821,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.1967,0.1156666666666666,0.6223666666666666,0.0329333333333333,0.0323,0.8410666666666667,0.1407666666666666,0.0181999999999999,0.1225666666666666,1.0,,0.1666666666666666,0.5,0.3333333333333333,0.1666666666666666,0.5,0.1666666666666666,0.0,0.8333333333333334,1.3333333333333333,0.3333333333333333,1.0,0.0988,0.18365,0.4778499999999999,0.1263999999999999,0.1132833333333333,0.69305,0.0425333333333333,0.2644,-0.2218666666666666,0.0,1.0,0.0231677994065733,0.0145570815504523,0.048125274908483
2023-02-06,84.62999725341797,86.27999877929688,83.22000122070312,83.68000030517578,83.68000030517578,53008900.0,,,AMD,-0.0279939149173147,0.2333333333333333,0.7000000000000001,0.0666666666666666,0.4333333333333333,0.5333333333333333,0.3,0.4333333333333333,0.8666666666666667,0.8333333333333334,0.6666666666666666,0.1666666666666666,0.0947833333333333,0.1331666666666666,0.2620633333333333,0.2307099999999999,0.2792366666666666,0.79957,0.1825933333333333,0.0178366666666666,0.1647566666666666,3.0,,,,,,,,,,,,,,,,,,,,,,0.1666666666666666,,-0.0162409132582989,-0.0061114172146614,0.0600109321357444
2023-02-07,84.31999969482422,86.25,82.5199966430664,85.91000366210938,85.91000366210938,65291900.0,,,AMD,0.0266491795984813,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0223,0.0752,0.8399,0.0226,0.04,0.9545,0.0256,0.0199,0.0057,1.0,,0.2333333333333333,0.7000000000000001,0.0666666666666666,0.4333333333333333,0.5333333333333333,0.3,0.4333333333333333,0.8666666666666667,0.8333333333333334,0.6666666666666666,0.1666666666666666,0.0947833333333333,0.1331666666666666,0.2620633333333333,0.2307099999999999,0.2792366666666666,0.79957,0.1825933333333333,0.0178366666666666,0.1647566666666666,0.0,0.1666666666666666,0.0318012772021967,0.0130785598320828,-0.0396294619490334
2023-02-08,85.87999725341797,88.0,84.54000091552734,84.69000244140625,84.69000244140625,54140400.0,,,AMD,-0.014200921530646,0.3333333333333333,0.3333333333333333,0.0,0.0,0.1666666666666666,0.0,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.1215166666666666,0.2522333333333333,0.5370166666666667,0.0285333333333333,0.0607,0.8148333333333334,0.1356,0.0495666666666666,0.0860333333333333,1.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0223,0.0752,0.8399,0.0226,0.04,0.9545,0.0256,0.0199,0.0057,0.0,0.0,-0.0215030557532776,-0.0109347675540532,0.0519828146455756
2023-02-09,85.87999725341797,86.66999816894531,82.76000213623047,83.20999908447266,83.20999908447266,46525400.0,,,AMD,-0.0174755380123828,0.0,0.5,0.0,0.25,0.0,0.0,0.25,0.75,2.25,0.75,1.5,0.091175,0.130375,0.6844750000000001,0.043925,0.05005,0.928725,0.0386,0.0327,0.0059,1.0,,0.3333333333333333,0.3333333333333333,0.0,0.0,0.1666666666666666,0.0,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.1215166666666666,0.2522333333333333,0.5370166666666667,0.0285333333333333,0.0607,0.8148333333333334,0.1356,0.0495666666666666,0.0860333333333333,1.5,0.0,0.0025520242471643,-0.0086690193259099,0.0550178283178224
2023-02-10,82.29000091552734,82.70999908447266,80.47000122070312,81.4800033569336,81.4800033569336,49332600.0,,,AMD,-0.0207907192233329,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,-0.25,0.03835,0.19055,0.7133,0.026,0.031825,0.8369500000000001,0.145275,0.017775,0.1275,1.0,,0.0,0.5,0.0,0.25,0.0,0.0,0.25,0.75,2.25,0.75,1.5,0.091175,0.130375,0.6844750000000001,0.043925,0.05005,0.928725,0.0386,0.0327,0.0059,-0.25,1.5,-0.0159093014977962,0.0023336120603374,-0.0086913764260908
2023-02-13,81.56999969482422,84.1500015258789,80.9000015258789,83.12999725341797,83.12999725341797,45400000.0,,,AMD,0.0202502924460663,0.3333333333333333,0.5,0.0,0.5,0.6666666666666666,0.1666666666666666,0.8333333333333334,1.0,1.5,1.0,0.5,0.0573166666666666,0.2502666666666666,0.6387833333333334,0.0279166666666666,0.0257166666666666,0.8176666666666667,0.0328666666666666,0.1494833333333333,-0.1166166666666666,3.0,,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,-0.25,0.03835,0.19055,0.7133,0.026,0.031825,0.8369500000000001,0.145275,0.017775,0.1275,0.5,-0.25,0.0147053261777003,0.0117388841389627,-0.0092547748515765
2023-02-14,82.69999694824219,86.19000244140625,81.7699966430664,85.94999694824219,85.94999694824219,55979700.0,,,AMD,0.0339227690123407,0.5,0.5,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.5,-0.3333333333333333,0.0806333333333333,0.1173333333333333,0.4968999999999999,0.0764666666666666,0.22865,0.7677999999999999,0.07715,0.15505,-0.0778999999999999,1.0,,0.3333333333333333,0.5,0.0,0.5,0.6666666666666666,0.1666666666666666,0.8333333333333334,1.0,1.5,1.0,0.5,0.0573166666666666,0.2502666666666666,0.6387833333333334,0.0279166666666666,0.0257166666666666,0.8176666666666667,0.0328666666666666,0.1494833333333333,-0.1166166666666666,-0.3333333333333333,0.5,0.0181509349531496,-0.0004602023301752,-0.0703048325687372
2023-02-15,85.0999984741211,85.88999938964844,83.31999969482422,85.18000030517578,85.18000030517578,46430200.0,,,AMD,-0.0089586581780809,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.75,0.25,0.5,0.0180749999999999,0.0393499999999999,0.8605,0.02275,0.05935,0.7318,0.2491499999999999,0.019,0.23015,1.0,,0.5,0.5,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.5,-0.3333333333333333,0.0806333333333333,0.1173333333333333,0.4968999999999999,0.0764666666666666,0.22865,0.7677999999999999,0.07715,0.15505,-0.0778999999999999,0.5,-0.3333333333333333,0.0040803632667152,0.003247509439147,-0.0359598260530309
2023-02-16,82.9800033569336,83.3499984741211,80.05000305175781,80.08000183105469,80.08000183105469,57755200.0,,,AMD,-0.0598731915455417,0.75,0.25,0.25,1.25,0.25,0.75,0.5,0.75,2.0,0.75,1.25,0.1315,0.14725,0.662525,0.02515,0.03355,0.647525,0.071325,0.2812,-0.209875,1.0,,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.75,0.25,0.5,0.0180749999999999,0.0393499999999999,0.8605,0.02275,0.05935,0.7318,0.2491499999999999,0.019,0.23015,1.25,0.5,-0.0245199770949117,-0.0137689459884764,0.1064180242880923
2023-02-17,79.5999984741211,79.6500015258789,77.37000274658203,78.5,78.5,47826600.0,,,AMD,-0.0197302921444485,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0292666666666666,0.2714,0.4458,0.0336666666666666,0.2198999999999999,0.4051,0.0363666666666666,0.5585333333333333,-0.5221666666666667,1.0,,0.75,0.25,0.25,1.25,0.25,0.75,0.5,0.75,2.0,0.75,1.25,0.1315,0.14725,0.662525,0.02515,0.03355,0.647525,0.071325,0.2812,-0.209875,0.0,1.25,-0.0155740772081713,-0.002498347014646,-0.0074367683670248
2023-02-21,77.1500015258789,78.45999908447266,76.44999694824219,76.7699966430664,76.7699966430664,44045600.0,,,AMD,-0.0220382593239948,0.2083333333333333,0.0625,0.0,0.125,0.2083333333333333,0.1458333333333333,0.125,0.1458333333333333,0.5208333333333333,0.5416666666666667,-0.0208333333333333,0.1053562499999999,0.1279729166666666,0.5321708333333333,0.0772520833333333,0.1572499999999999,0.8726020833333333,0.0887729166666666,0.0385958333333333,0.0501770833333332,4.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0292666666666666,0.2714,0.4458,0.0336666666666666,0.2198999999999999,0.4051,0.0363666666666666,0.5585333333333333,-0.5221666666666667,-0.0208333333333333,0.0,-0.0323856134890636,-0.0200607539701833,0.1423576581570211
2023-02-22,76.93000030517578,78.12999725341797,75.91999816894531,76.61000061035156,76.61000061035156,50286800.0,,,AMD,-0.0020840958670185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0384,0.0481,0.704,0.1439,0.0655,0.5085,0.2199,0.2716,-0.0517,1.0,,0.2083333333333333,0.0625,0.0,0.125,0.2083333333333333,0.1458333333333333,0.125,0.1458333333333333,0.5208333333333333,0.5416666666666667,-0.0208333333333333,0.1053562499999999,0.1279729166666666,0.5321708333333333,0.0772520833333333,0.1572499999999999,0.8726020833333333,0.0887729166666666,0.0385958333333333,0.0501770833333332,1.0,-0.0208333333333333,-0.0047958841391888,-0.0013780455236812,-0.0253607303201784
2023-02-23,80.62999725341797,81.79000091552734,77.97000122070312,79.75,79.75,76391300.0,,,AMD,0.0409868080489763,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0126,0.0147,0.94,0.0164,0.0162,0.8682,0.1238,0.008,0.1158,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0384,0.0481,0.704,0.1439,0.0655,0.5085,0.2199,0.2716,-0.0517,1.0,1.0,0.0328823234317996,0.0053193783687932,-0.0515927087772261
2023-02-24,77.75,78.80999755859375,76.94000244140625,78.08999633789062,78.08999633789062,46700000.0,,,AMD,-0.0208150929418103,0.75,0.25,0.25,0.25,0.25,0.5,1.0,0.25,0.75,1.75,-1.0,0.0224,0.0461,0.8484,0.034425,0.04865,0.8328,0.04455,0.122625,-0.078075,1.0,,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0126,0.0147,0.94,0.0164,0.0162,0.8682,0.1238,0.008,0.1158,-1.0,1.0,-0.0179120409374066,-0.0106824970611989,0.0250709887392444
