uri,cid,author_handle,author_display_name,text,created_at,like_count,repost_count,reply_count,quote_count,keyword
at://did:plc:gv4uzbf6y6lfstrl26f5goxg/app.bsky.feed.post/3k2nxczajc72p,bafyreibdkeufqmwa5xlpojudinpq7fablfhmukc3su2b537c4zx2wap4qi,dkcrypto13.bsky.social,DK🏒🥅,"Some stock PEs:

PEs:

$AAPL 32x
$NVDA 236x
$META 38x
$TSLA 82x
$AMZN 326x
$NFLX 52x
$MSFT 37x

This is a bit of apples to oranges (no pun intended), but I think it illustrates how the case that $ETH is still massively overvalued v tradfi is harder and harder to make. Not advice.",2023-07-16T19:02:14.900Z,0,0,0,0,NVDA
at://did:plc:dwrnnpkk5ziskl5czpfkik64/app.bsky.feed.post/3k2ltkhtfgu2r,bafyreid4nxaw6z3gzs3v4vipbrc2cnr3flf2d4lkbml3wg4z3jhxzmvrcm,scopicengineer.com,Crystal Preston-Watson,"Oops! Sorry I was thinking of another symbol. TalkBack (Android) and VoiceOver will not announce it. JAWS and NVDA will announce ""left double angle bracket and right double angle bracket""",2023-07-15T22:49:30.003Z,0,0,0,0,NVDA
at://did:plc:owxlola3h7eyunlk7kum3rp2/app.bsky.feed.post/3k2ibrvvnlb23,bafyreigfqljmuos57rmunet6aqdj7fnxa4r6tlduncineczpiu4whbsjsq,techguy.bsky.social,Andrew Bekoff,"Happy Bastille Day, number 234! US markets padding recent gains. Spu +6 and Nas -4 but the  the winner today is the INDU +.5% with bank leading the way on strong earnings. JPM +3%,  C +1.5%, MS +1.6%, SCHW +1.2% and BAC +1%. Tech leaders include MSFT +1.6% NVDA +1.4%.. 10-yr +2bps 3.78% #spx #stocks",2023-07-14T12:53:33.515Z,0,0,0,0,NVDA
at://did:plc:tn3cjp5t7yvgyujdut4ojl5n/app.bsky.feed.post/3k2g4jbnrja2v,bafyreicdvvdsfyqd44lwlhvx5ifkrnyugkdjewrehhj5s6v2bxmeyunnjq,blogofmanythings.art,"Cakes, ETQ. FREE LINK",That is so smart! I am leaning that way. Talk Back is just rubbish and I can have NVDA on my computer when I need it.,2023-07-13T16:13:56.057Z,0,0,0,0,NVDA
at://did:plc:byxli45lafadefbfzcpuyjrt/app.bsky.feed.post/3k2dw7ab6tv2s,bafyreig3ehfewtqg5fhr7hweqtbl5jztm6sfmkcyvvfajjv7kw7cyb7akq,bhavyareads.bsky.social,B,"Ah I hate using my laptop as my speaker is broken and I can see way less there, my phone is more convenient. But perhaps I'll give it a test round there too to see how it goes? I do feel like it may fare better on NVDA compared to Talkback.

Also any idea on how things are with IOS? /genq",2023-07-12T19:15:35.733Z,0,0,0,0,NVDA
at://did:plc:rsxjtmi5qi5ktgxs2uohf6z5/app.bsky.feed.post/3jzzwike6iy22,bafyreiaml42xnra5rp66bim6sxqa7bk6hogvs2ie467u6w4mokj4yeh2i4,quaddolly.bsky.social,Lunar Rising Quad Dolly,"I use NVDA and TalkBack XP

Twitter is...something. TalkBack constantly rubber bands and gets stuck in an infinite loop :') Have to heavily rely on Make Shit Big instead while I have the residual vision to make that plausible. It's tiring lol",2023-07-08T19:54:10.663Z,1,0,0,0,NVDA
at://did:plc:dxck7fuz4x36jzgn6xi3c2sv/app.bsky.feed.post/3jzu2p6qlok2k,bafyreidq3yuzliypmjlxz7a3pe6fifxu3n2gwgtjm3rae7digxwo7jkuam,jadid.bsky.social,Jadid Herrera,"Market Turbulence Follows Fed Minutes: S&P 500 Concludes Lower | July 6, 2023. #INTC #META #AAPL #NVDA #News #MarketWatch. Full Post at https://post.news/@/Jadid_/2SCIumnV8N6v743AXJKcwYZsi1P",2023-07-06T11:53:31.283Z,0,0,0,0,NVDA
at://did:plc:aykreswa7atncp6j6keikkwk/app.bsky.feed.post/3jzsr5ftezc2a,bafyreic7cqvbqrvdmaxg3c6osvyjodzhrorf77upw6v6t77tmeg5weufpy,nikukyu.com,🐾ᒪᑌᑕᗩ　ルーカ🧸,"Morning, 今週2回目のリモートデーです🔌

昨日は新人さんから貰った自作のNVDAアドオンにVocalizerの音声を埋め込んだりしてるうちに時間が経っちゃってて、大分夜更かししちゃった。

表示文字列・言語に応じて自動的にOren・Nizuki・Allisonの声を切り換えられるのは便利すぎ😍",2023-07-05T23:29:51.090Z,0,0,0,0,NVDA
at://did:plc:dxuv4rs7n2l2crdsl2jiglet/app.bsky.feed.post/3jzqnei7y6t2n,bafyreigaysj5ujgpohj2dormqk6gl3qbvabai7eaaofqmkzgypgezwv32y,dynamicmoats.bsky.social,Dynamicmoats,"""Insiders are selling at $NVDA""

They've also been selling for years...",2023-07-05T03:16:53.813Z,0,0,0,0,NVDA
at://did:plc:np4m554rufivddoswmjmv6wa/app.bsky.feed.post/3jzpq5ct42j2i,bafyreicztgc7r7kdwzyfemkkuvwholmdyfvtbowxooya4352tivtwculyu,oedipusnj.bsky.social,Gregory J. Rosmaita,"On a desktop running Windows 10 & NVDA 2023.1 the ALT reminder is NOT spoken. The post button is disabled -- it disappears from the TABINDEX, as it does with JAWS -- & can only be accessed via screen review.

#AxsIssues #a11y #accessibility #ALT #ALTReminder #ARIA",2023-07-04T18:33:55.072Z,1,0,0,0,NVDA
at://did:plc:dxuv4rs7n2l2crdsl2jiglet/app.bsky.feed.post/3jzoevgsmtb2m,bafyreid2eotge2x3inenm25xmqxlqhq4m2nmlqcjyplhmhji4atsu2qbii,dynamicmoats.bsky.social,Dynamicmoats,"$NVDA Grace Hopper vs. AMD MI300

H/t BAML",2023-07-04T05:39:59.719Z,2,0,0,0,NVDA
at://did:plc:np4m554rufivddoswmjmv6wa/app.bsky.feed.post/3jznplphoro2k,bafyreifhq6vmsnrnvwrysgfa75goswy47kyf4fuwtvikpzqvlpbvbmtfgm,oedipusnj.bsky.social,Gregory J. Rosmaita,"There's more discussion of these issues in the thread this post is part of. There are serious problems with exposing ALT that have been identified so far with iOS, Android & NVDA on desktop",2023-07-03T23:18:45.048Z,2,0,0,0,NVDA
at://did:plc:rilbeo4sjvvq5sryj2nfemmi/app.bsky.feed.post/3jznjbzy3lu26,bafyreic5m2tyvta35uwo6fhw3ggbbjqobcjexlirk3aex7basdvbldqhbq,pfaieta.myatproto.social,Paolo (Free Łink),"Most of the web is still pretty terrible. Haven't thrown my critical eye at this place yet, but NVDA will probably tell me something like: In Progress.",2023-07-03T21:25:59.867Z,0,0,1,0,NVDA
at://did:plc:3v2ihm6glzjdbj4d2ixotzo4/app.bsky.feed.post/3jzmyec5ytk2u,bafyreievgxt2xoe5olfa2y2fwp2vmgeylxbkz73dmrfxtx5jfbttrauooa,foolallthetime.bsky.social,Mule,"I like MU because it ends up being a vibe check for earnings, and SMH is kind of stretched so that would make sense it's going to prob uh not be a great season. 

Analog has been quietly ripping. I don't know. I am going to guess TSMC is going to guide to a nutty 2H on NVDA",2023-07-03T16:23:00.035Z,1,0,0,0,NVDA
at://did:plc:dxck7fuz4x36jzgn6xi3c2sv/app.bsky.feed.post/3jzmk56x4cr2t,bafyreih3ry53yobntvm6u4ziguvteey7zlpm3csranlpnuiokykqbxigw4,jadid.bsky.social,Jadid Herrera,"A Week of Milestones and Market Movements | July 3, 2023. #AAPL #MSFT #NVDA #AMZN #META #PMI #FOMC #MarketWatch. Full Post at https://post.news/@/Jadid_/2S3rJqjExDeiNSH0m0Ci8p7ze7T",2023-07-03T12:08:29.367Z,0,0,0,0,NVDA
at://did:plc:elypfjlxtml7nkb5eb7rohjb/app.bsky.feed.post/3jzldzahd662j,bafyreidq5sucoioju7bszvjyhizsao3bgykj26x6e4cgq2objecbjmkewe,paradoxikat.bsky.social,Katie Mixtochtli (they/them),"I'm using NVDA with chrome (and tested firefox). Tons of accessibility issues. Unlabeled buttons. No alt text available on multi-image posts. Every like, repost etc resulting in multiple links to scroll past -- just to find more likes. Very difficult to find actual posts to read",2023-07-03T00:46:15.480Z,8,4,1,1,NVDA
at://did:plc:gbl6ve3eb4d6stl5ryn4fzat/app.bsky.feed.post/3k3sedqnzjg2b,bafyreihvmmrfygpzjbtkpg7trtnewmy7m6pocikmn6r3vmnfhyqjhw45mq,alenapopova.bsky.social,Alena Popova,"The Kremlin is creating the production of its own photolithography machines which are used to produce chips. It will not be able to compete with the Dutch ASML, but it will definitely be able to buy a few new luxury yachts with the allocated funds.
https://www.kommersant.ru/doc/6135519",2023-07-31T06:31:08.455Z,5,0,0,0,ASML
at://did:plc:j22nebhg6aek3kt2mex5ng7e/app.bsky.feed.post/3k3qkk5a4cz2p,bafyreigmzhvaiw4knh55cflih4qpqzgxtp7aqyu5u6gjvknnwyc2gw4dji,danielmangum.com,Daniel Mangum,"If you ever think that it’s hard to explain your job to people outside your field, just imagine working at ASML.",2023-07-30T13:16:45.708Z,0,0,0,0,ASML
at://did:plc:7dh44snmqoa4gyzv3652gm3j/app.bsky.feed.post/3k3p77ttldr2c,bafyreifdm7yjf34zkvel4vfcc3rlfl22nrlpe6hcp7gddzh63oro6tuzpe,newsycombinator.bsky.social,Hacker News Bot,"ASML EUV Lithography Machine Could Keep Moore’s Law on Track (ieee.org)

Main Link | HN Post",2023-07-30T00:21:29.923Z,0,0,0,0,ASML
at://did:plc:yp75bmg575z7c7v735ldvjoc/app.bsky.feed.post/3k2uoek2of724,bafyreidgtp4qavz7q7sam5qv3eeqh3a6egvxgiqe3ta4l57plrwjnkhpja,polbegov.skyfleet.blue,C'est du Belge ,Chinese koopwoede vuurt resultaten ASML aan - https://www.tijd.be/r/t/1/id/10481501,2023-07-19T11:10:40.272Z,0,0,0,0,ASML
at://did:plc:pv7fudnt4dspurzdnyq73pfe/app.bsky.feed.post/3k2ufpibmlh2w,bafyreifvp7dmcv3wdec7uhkmgj3rdu3lg4wjzuipytouoxbga2dc24m4se,techmeme.com,Techmeme,"ASML Q2: revenue up 28% YoY to €6.9B, vs. €6.74B est., net profit up 35% YoY to €1.9B, vs. €1.82B est., and raises 2023 growth forecasts from 25% to 30% (Toby Sterling/Reuters)

Main Link | Techmeme Permalink",2023-07-19T08:35:43Z,0,0,0,0,ASML
at://did:plc:jbnriginiqitcc4h5cngn3qy/app.bsky.feed.post/3k2u5u6utyv2z,bafyreieqhcav465cy3nvxw6xp53aaupm7a6sjaqxzygxlgsy4k3t677r6y,rawdiary.com,RawDiary,"ASML beats Q2 expectations, increases full-year sales forecast

🟦 Bias L
https://finance.yahoo.com/news/asml-reports-q2-earnings-1-050704267.html",2023-07-19T06:15:12.134131,0,0,0,0,ASML
at://did:plc:jbnriginiqitcc4h5cngn3qy/app.bsky.feed.post/3k2u56qhq6w26,bafyreia6v4b2czjkx5zcboenoe5tlgp6ysv4n766sam5os5wq52n2w2x7a,rawdiary.com,RawDiary,"ASML Bullish on Outlook, Raises Sales Guidance

🟪 Bias C 
https://www.wsj.com/articles/asml-2q-net-income-slipped-on-quarter-raises-full-year-sales-guidance-4f46310c",2023-07-19T06:03:12.384689,0,0,0,0,ASML
at://did:plc:yp75bmg575z7c7v735ldvjoc/app.bsky.feed.post/3k2sfxx367d2v,bafyreiaj7dkigmhwi2ypspjb7o2owpvfeki3eeammvyldtkpkqcvlaglqi,polbegov.skyfleet.blue,C'est du Belge ,Wat brengen vroege vogels Barco en ASML? - https://www.tijd.be/r/t/1/id/10481288,2023-07-18T13:35:08.212Z,0,0,0,0,ASML
at://did:plc:pv7fudnt4dspurzdnyq73pfe/app.bsky.feed.post/3k2irbqkkpt2n,bafyreihmx3l274otgwlhmoemijbovf4x43obwqqaunwuqbkblmw7mbhm6u,techmeme.com,Techmeme,"Sources: Dutch export control rules will bar ASML from maintaining, repairing, and providing spare parts for controlled equipment without government approval (Bloomberg)

Main Link | Techmeme Permalink",2023-07-14T17:30:50Z,0,0,0,0,ASML
at://did:plc:yp75bmg575z7c7v735ldvjoc/app.bsky.feed.post/3k2ik5kjfkt27,bafyreie2uhtrlripym2lw7jay5vo7p5rujyzzkkmknqqfsqhtzspbpfmuq,polbegov.skyfleet.blue,C'est du Belge ,Volgende week: Chinese groei en resultaten ASML - https://www.tijd.be/r/t/1/id/10480775,2023-07-14T15:23:14.136Z,0,0,0,0,ASML
at://did:plc:rbffgd2zo6r7rmnklo2nlyy5/app.bsky.feed.post/3jzs5hruzog2x,bafyreigwvtkory3a6jnk3z45fpuob3zyighlbz6miybqenis7ihrhq6lxa,josephpolitano.bsky.social,Joey Politano🏳️‍🌈,"There are 3 kinds of semiconductor company names:

1) We use an acronym to cover the fact that our name is boring (TSMC, ASML, AMD)
2) We use a portmanteau to cover the fact that our name is boring (Intel, NVIDIA)
3) Minor League Baseball Team (Tokyo Electron, Texas Instruments)",2023-07-05T17:37:44.053Z,38,1,3,0,ASML
at://did:plc:3yuw5edqzfaf62vpgubngp22/app.bsky.feed.post/3jzrohyrk2j2t,bafyreicw4yh4ukxfwqf3sn5iap3nfiawa23pcxyahe4lplsb6j7rryazoq,xlem.net,Dan Cook,"I very nearly have WIT component model support finished for AssemblyLift's Ruby runtime

Last thing is to fix support for running Ruby functions locally with `asml host` (it all assumes Lambda or Docker rn) so that I can properly test

https://github.com/akkoro/assemblylift/pull/108",2023-07-05T13:09:24.751Z,0,0,0,0,ASML
at://did:plc:lmqtwryiqhx5yhczxavb2zko/app.bsky.feed.post/3jzis4sruyy2k,bafyreibx3yktlme7wiq7azsgagf2qjo4w3ne5tzisskxvj3jdr733ujds4,0xyhwach.bsky.social,Yhwach ,"another realization
- amd nvidia tsmc asml
- don't need to work wit any pleb companies, they're broke from economy
- they just need to all work with each other
- apple msft openai etc, its all web, its own world, these are our foundations in our cloud nation",2023-07-02T00:20:47.805Z,0,0,0,0,ASML
at://did:plc:jqo5xiczfxpgnf4llj7s2lio/app.bsky.feed.post/3jzipswkzvw2p,bafyreiaw3idrptl2qsemqvlmwb5nld43v5rfhp3ddbeh3izrzms5t7y3te,kelseylh.bsky.social,Kelsey L. Hayes,"On our HP today, the lede story of our Bridging the Skills Divide Report: How Eindhoven has grown with its tech champions, from Philips to ASML.

https://www.politico.eu/article/scale-up-city-eindhoven-grows-alongside-big-tech/",2023-07-01T23:39:28.592Z,0,0,0,0,ASML
at://did:plc:4e5lyxu5vo473kxchbgrkw6j/app.bsky.feed.post/3k3u4m64rf72b,bafyreict542d6mxvi47soxjgik3ay4foqczr4kdy6ywgyea4dfmcpwsyfe,milkqween.bsky.social,Milly the big silly 👉 FURNAL EQUINOX 🇨🇦,"More micron sketches, played around with a gelly roll white pen too for some highlights!!

Still getting used to doing traditional art but I'm really enjoying it",2023-07-31T23:18:02.060Z,1,0,0,0,Micron
at://did:plc:zkkg4wmlr4vksk5mzptioljx/app.bsky.feed.post/3k3pqxmcuej2z,bafyreifxj2pr2afh7zefawfopg3bgervkn4rwptgf3xpnfamwtx6gwji2u,retailarchaeology.bsky.social,Retail Archaeology,Here's my favorite old computer that I own. This is my DOS/Win3.1 gaming machine. It's kind of a hotrod as far as DOS machines go 🙂,2023-07-30T05:39:00.548Z,5,0,0,0,Micron
at://did:plc:4hdpiylvcm7jrxyntggizjxa/app.bsky.feed.post/3k3pqmnbacm2d,bafyreifetsglqpof4rz6hevcoevnrkljghk63ejcdksikemnirep2cmha4,coolhandkas.bsky.social,Mommy Shortlegs,"Gentle, 2021, Pigma Micron on Strathmore tan tone paper",2023-07-30T05:32:52.514Z,4,0,1,0,Micron
at://did:plc:4hdpiylvcm7jrxyntggizjxa/app.bsky.feed.post/3k3oqm3jf232x,bafyreicwaswmxb4rrxg7ookro7bdowc5prwpsfh76qtfwhihwr5xvfbe2u,coolhandkas.bsky.social,Mommy Shortlegs,"Ants, 2021, Pigma Micron and Jelly Roll on watercolor paper",2023-07-29T19:59:54.176Z,4,0,1,1,Micron
at://did:plc:4e5lyxu5vo473kxchbgrkw6j/app.bsky.feed.post/3k3mr7azt5d2c,bafyreiabugrapuozrjjaz2xhgypapy74qlmsk5gw7ufwcjgxpn32u5wdra,milkqween.bsky.social,Milly the big silly 👉 FURNAL EQUINOX 🇨🇦,"Lil freehand doodles with micron pens, this it my first time using this brand of pen so I was just playing around with the different sizes I bought.

Might try putting some more effort into my next page haha",2023-07-29T01:05:19.327Z,0,0,0,0,Micron
at://did:plc:nh63aohdhe7dkd4pfqslbkz7/app.bsky.feed.post/3k3kidiaqvv2q,bafyreibad7dp4lzw3ja2ecvbbfzhnrvwykl3zgwkvievmnzjpguy4fepfi,pajamazon.bsky.social,Pajamazon ♿💙🐝🌻🍉,Found a few pics from 2016. Black ink was a hyperfixation that year.,2023-07-28T03:21:19.295Z,3,0,0,0,Micron
at://did:plc:lsuzd3ewyhczqxrqp3mgdd6j/app.bsky.feed.post/3k3h6ztsmux2r,bafyreicj3rqm53ira64ormdf2zfda7hqkkdrks6y5t3uduq4gl275viqk4,johnmoz.bsky.social,John Mozena,"""If Micron had accepted Michigan’s offer, the $2.5 billion incentive alone would have exceeded the individual annual budgets last year of about 12 state departments, including the Michigan State Police, the Department of Natural Resources and the Department of Environment, Great Lakes and Energy.""",2023-07-26T19:56:50.864Z,0,0,0,0,Micron
at://did:plc:in7alqntjmwso6mgc275qz6l/app.bsky.feed.post/3k3gse4z3ng2l,bafyreiey4tqfmyaniclvuyigy6yncq3ndvslxjqsibass4hh7ammdqsul4,krongart.bsky.social,Krong,I was thinking of going with micron but that felt too cringe haha. Oh! Maybe Nib would be cute.,2023-07-26T16:09:56.236Z,0,0,0,0,Micron
at://did:plc:u3m2dnlchlioa6y36egahdsz/app.bsky.feed.post/3k3fkawygzp2u,bafyreigtnzyuew3gm2a6uubqrno4derk5mkxmlpenhammesmortqv7mix4,dnotive.bsky.social,𝖉.𝖓𝖔𝖙𝖎𝖛𝖊 🔜 FM26 (Special Guest),"banger pic repost

last time ever performing a pony con back in 2019, ripping a keyboard solo on my Alesis Micron",2023-07-26T04:12:20.438Z,5,0,0,0,Micron
at://did:plc:nh63aohdhe7dkd4pfqslbkz7/app.bsky.feed.post/3k35eifrygr2l,bafyreiec3ar4r5bjqvqgotgilzvixe7yfiakxobwo4it4ydnmfsuzv5m6e,pajamazon.bsky.social,Pajamazon ♿💙🐝🌻🍉,"Intro Post: 
I'm Jamie (aka Blue.) I am a #queer #disabled #neurodivergent #TTRPG worldbuilder and editor. 

When I'm not writing, I'm probably coloring or providing a lap to one of my feline overlords. I dig #circus history,  #tarot, trivia and tattoos. 
https://linktr.ee/pajamazonwordworks",2023-07-22T22:07:52.314Z,11,2,0,0,Micron
at://did:plc:obj3me76divqdwclaf4y27z6/app.bsky.feed.post/3k2vmzcxjsv2v,bafyreifzbf5qeohfbs4trya6gfmhltlq56vmy726w5mbsqzzhzjseskwry,padgettish.kaiba.online,walpurgis fechtbook,"TBH you can get away with using a 005 Micron Sakura Marker or something similiar. Black looks good on most things, though it's not awful to get a brown marker if you have a lot of red suits, navy or dark green for zakus, etc",2023-07-19T20:19:10.035Z,1,0,1,0,Micron
at://did:plc:fpuyyp4qo2ue7pon4uozu2yx/app.bsky.feed.post/3k2v6b3xmol26,bafyreiezreguiskymqz7g6mbky5i2yry5yb3k63wokmxizsjaiqv3baizm,leaf.bsky.social,leif erikson,"i'm etching micron encyclopedias into gold
i'm opening holy communion with all minds
i'm establishing remote colonies of sacerdotal scholars
i'm refusing to let the secrets of the universe die",2023-07-19T15:55:03.750Z,1,0,0,0,Micron
at://did:plc:d5vcfslnbof6iscg6bkioloa/app.bsky.feed.post/3k2qh6oiosc2u,bafyreifiughf4im7ntjh4z47xwp6vpzjlk254sbiihy7l7y6nsv3nzlrh4,puddleofbrain.bsky.social,little lamb,My kingdom for a 08 micron,2023-07-17T18:51:28.632Z,2,0,0,0,Micron
at://did:plc:e4aqok2pcu7lllpndey4s3lk/app.bsky.feed.post/3k2q3yqon642f,bafyreifo4a2x7znfizuor55p72v4uorvnm6ekghuijirmv6eh73jtwy5j4,unialien.bsky.social,ЦПIΛᄂIΣП 💙🌌🔥 ユニエイリアン,"🌌💙OC - Adrex Trans in Traditional Watercolor Mixed Media💙🌌

Art by @unialien/©P.F.L. Made on Canson Watercolor Sketchbook. All rights reserved.",2023-07-17T15:31:18.476Z,1,1,0,0,Micron
at://did:plc:wqn6qg7zyheurmcxd74zeb5o/app.bsky.feed.post/3k2pz76ofa62v,bafyreid57g4uhbev243ot2vbemjuikv54w3patsoexcproongdfgqntzau,yerawizarddani.bsky.social,Dani Delnista-Artist ,"I made some Dethklok art! I am seeing Dethklok play in September and I’m also looking forward to Army of the Doomstar next month. These drawings are done with micron pen and Copic markers, I’m thinking of also doing painted versions on small canvases.",2023-07-17T14:41:13.245Z,0,0,0,0,Micron
at://did:plc:nzmnuu7z3a3pod4lambkzj6y/app.bsky.feed.post/3k2o3dgzqzc2r,bafyreidflu4557bg52rwh2r6uejnsz4kmpkximdvnxtkbv5vc6kisv5kxe,harkthorn.bsky.social,Harkthorn,"I recently read Dead Astronauts by Jeff VanderMeer, so had a blue fox on the brain, and got him out as a sketch.

Ballpoint, Micron, Ecoline, PD photo for bg

-2383🎨",2023-07-16T20:14:03.097Z,0,0,2,0,Micron
at://did:plc:hogbelsc2ahylzhvigzxjian/app.bsky.feed.post/3k2nv4hgt2625,bafyreiazj5dr743ysdhztnnnrnkelhxcyfhjmarsnovsfc5b2enm45zrhq,martinelli.bsky.social,Martinelli ,Introducing Micron and Logan:,2023-07-16T18:22:47.261Z,3,0,1,0,Micron
at://did:plc:b54liifzwoegm2l2xi2psy22/app.bsky.feed.post/3k2l7d6u5q325,bafyreid6zlew2wuatv54ydvg4zzbidozeyp75hizsphgkmn5ux5w3soomm,danmembiela.bsky.social,Dan Membiela,"Instead of using my .03 micron for the finest lines on this page I used a crowquill. 

(Jeb Bush saying “Please clap.” gif)",2023-07-15T16:47:31.496Z,1,0,0,0,Micron
at://did:plc:6ea2e6pxjgmvqcsujcuy4ecf/app.bsky.feed.post/3k2hd26mcq226,bafyreibtj32bv2efpdi3hij2upbvxicz2ur3hh25ve6riylluuwrzw6n2i,dollcinder.bsky.social,Cinder (it/its),"Hmm that’s odd I found my drive increased anytime I was on injections and micron prog, something may be a little funky with your levels might be worth checking out",2023-07-14T03:43:25.217Z,1,0,1,0,Micron
