uri,cid,author_handle,author_display_name,text,created_at,like_count,repost_count,reply_count,quote_count,keyword
at://did:plc:uztytqnqo6j2k4o6s5v3xnel/app.bsky.feed.post/3jwvyf2ktvc24,bafyreigwu6sqebmwewqgnajacywgou2tlgoygmyvuyr7lepe5ltqsd6e5a,viss.hax.lol,D̒͂̕ᵈăᵃn̕ᶰ Ť̾̾̓͐͒͠ᵗe͗̑́̋̂́͡ᵉn̅ᶰtᵗl̀̓͘ᶫe̓̒̂̚ᵉrʳ,thats a great opportunity to chat up those neighbors under the guise of 'we're just here on a job' to get intel out of em :D,2023-05-30T02:01:48.238Z,3,0,0,0,Intel
at://did:plc:a4lbhpxmqkwnoanwruuuzohs/app.bsky.feed.post/3jwurqw6sfl2a,bafyreiccoyukgn7km3up2oe5qycrq5wopnu2vamohbj5ppy6paemxbrwxu,asca2.bsky.social,Hayashi Satoshi,"ふーん

https://texal.jp/2023/05/27/the-powerstar-cpu-advertised-as-made-in-china-was-still-made-by-intel/ 中国産と宣伝していた「PowerStar」CPUは、やはり中身はIntel製だった",2023-05-29T14:30:30.617Z,0,0,0,0,Intel
at://did:plc:k6ttxgu5v4bu6xllgffjtvg7/app.bsky.feed.post/3jwunijljud2s,bafyreiaoe2iodmhvcsyredvnyzjmatntg4d3cgn7pbnjljxb6ngrz5kx6u,dollposter.bsky.social,ducky,"This looks pretty similar to part of my own setup for monitoring the far right in the UK with a few key differences.

Anonymously aggregating scraped Telegram feeds has been a fantastic intel tool, but my own interface to do it is very inefficient. I wish there was a decent app with it as a feature.",2023-05-29T13:14:15.627Z,0,0,1,0,Intel
at://did:plc:kiew54gty5ptqv2wr7uyna6p/app.bsky.feed.post/3jwul6qgpis2w,bafyreiacm3yx5anketxcvo2flka6twla3ouwbu2kgzyw6zsoqpixpvjnfe,yatima.me,Yatima,"A good example of a company with amazing products but awful build process is Paradox: games like Victoria 3 for example are compiled using the terrible Intel AVX instructions, zero gains from it and the price to pay is that it can’t run well or at all on ARM devices with a x86-64 translation layer..",2023-05-29T12:32:57.856Z,1,0,1,0,Intel
at://did:plc:hkcjhghrvchgchpshwd3o44x/app.bsky.feed.post/3lbnlcsbf5n24,bafyreigxbttk47couruoc7eeit7gugtb7u7cqi7gctx2vljavwf6r2uyti,faithfulontheclock.bsky.social,Faithful on the Clock,"It can be done, people. Kudos to Intel and the others who made the list.

I realize that religious freedom means that not everyone at a company like this will exercise Christian values. But to even have the choice matters.

http://ow.ly/1Oii50Oxys2",2023-05-29T10:00:29Z,0,0,0,0,Intel
at://did:plc:cdjxctllhi7ncwjqye5f2b44/app.bsky.feed.post/3jwu7pme4dt2u,bafyreic5srlhf7ihryoggdh4my7hdispoldyks3yqhi33somcwat6ufi3y,pirati.bsky.social,Pirati.io,"digital de Estados Unidos ni el de China. Está en nuestras manos crear y fomentar opciones liberadoras.
----------------------------------------------------------------------
* The Hated One (7 de abril de 2019). How Intel wants to backdoor every computer in the world | Intel Management (10/16)",2023-05-29T09:07:39Z,0,0,0,0,Intel
at://did:plc:cdjxctllhi7ncwjqye5f2b44/app.bsky.feed.post/3jwu7plcg7s2p,bafyreif3kr5abn2nhht5uug4nnhaxnlxwp3y7cggzrgov6tttcmkdez5mm,pirati.bsky.social,Pirati.io,"Acabemos con el colonialismo digital
Estamos colonizados.Los gigantes tecnológicoscontrolan el mundo digital con la complicidad de Estados Unidos. La mayoría de ordenadores (los que usan procesadores AMD o Intel) pueden ser espiados y controlados remotamente gracias a una puerta trasera (1/16)",2023-05-29T09:07:38Z,0,0,1,0,Intel
at://did:plc:nd5ftmybfcsqfkivcwr4bc4d/app.bsky.feed.post/3jwtc45dz662d,bafyreigdgc6qk26uzyptsudxbgw4rw4pmt4d4pxblucu2di42envkhtpc4,maccha.bsky.social,抹茶,"S5ステートからWoLしない問題まじで対応がコロコロかわってよくわからんｗ

Realtekとintelチップでも動作違うし
弊社のAD参加させた途端LANの電源切断されたり意味不明ｗｗｗ

嫌になるぐらい検証繰り返してできるようにはしているが、リモートワークでWoLやめろってことかなｗｗｗ",2023-05-29T00:17:47.612Z,0,0,1,0,Intel
at://did:plc:siuuoqcskrsyg63qvqrgewtl/app.bsky.feed.post/3jwsi64zcwt2d,bafyreibh7husx6paop5jj5qbxnh4pqfqlcuixop73vgwlos7ejukt527mu,kimkelly.bsky.social,Kim Kelly,That’s such good intel!!,2023-05-28T16:33:37.196Z,1,0,0,0,Intel
at://did:plc:nd5ftmybfcsqfkivcwr4bc4d/app.bsky.feed.post/3jwseyaw27l2y,bafyreicaddwxvkd7cvcsj7dltd4yqkpcp7fl5rzl2g2wb2nih3v4kn4cam,maccha.bsky.social,抹茶,https://texal.jp/2023/05/27/the-powerstar-cpu-advertised-as-made-in-china-was-still-made-by-intel/,2023-05-28T15:36:38.475Z,0,0,1,0,Intel
at://did:plc:pva36gof5sqss32ayvpa3yay/app.bsky.feed.post/3lhi7ji76nn2b,bafyreicpe73prppkkpwio4al3qfy47zenryts7hhahc5qoiqloedwmuvn4,cnx-software.com,CNX Software,"Mini #laptop with an 8-inch touchscreen display powered by an #Intel Processor N100 CPU. #windows10 #windows11

cnx-software.com/2023/05/28/8-i…",2023-05-28T12:33:30.000Z,0,0,0,0,Intel
at://did:plc:7k5frhrtus5fsvvilpf3hq74/app.bsky.feed.post/3jwrsasfwgc2d,bafyreibutujrmit4naflbquxyi63k7ksbf6d7l4k7kbdunoidrainvx2uy,rejectionking.bsky.social,sina,"it’s wild that the quality of the Trash Heap’s™️ data going down will end up tanking so many intel farming companies 

the best work is always foot work - sneakernet, library cardin’, etc",2023-05-28T10:01:24.052Z,2,0,0,0,Intel
at://did:plc:7dh44snmqoa4gyzv3652gm3j/app.bsky.feed.post/3jwropchuxc2v,bafyreicdmrt6mdzv4q2g2y3ygved3s7ur3hjlaupwe34y5cjbtn6jjhroa,newsycombinator.bsky.social,Hacker News Bot,"Intel CPU Die Topology (substack.com)

Main Link | HN Post",2023-05-28T08:57:56.053Z,0,0,0,0,Intel
at://did:plc:2ae7ierlugxfeh5rcjeczvb3/app.bsky.feed.post/3jwqaqq6pfz2f,bafyreigdndrldgtljfg3xoa5rxjd6vt2nrcw5jq7gdkr532wvio3excr7y,etrigan.bsky.social,Etrigan,"I knew a guy who’d been posted at Gitmo. He would tell stories about interrogations, always sanitized. I realized suddenly that he wasn’t intel or MP or any other specialty that might explain why he was doing interrogations.",2023-05-27T19:15:31.359Z,0,0,1,0,Intel
at://did:plc:7dh44snmqoa4gyzv3652gm3j/app.bsky.feed.post/3jwpropqhl22i,bafyreidqlclbfw6vtu2pynkobml7nt7nbmquxrraxwhex3yegwbifs6hpa,newsycombinator.bsky.social,Hacker News Bot,"Hot Pixel' Attack Steals Data from Apple, Intel, Nvidia, and AMD Chips (tomshardware.com)

Main Link | HN Post",2023-05-27T14:45:58.141Z,0,0,0,0,Intel
at://did:plc:oaxkkzgee5ot3f4mgw7w7yai/app.bsky.feed.post/3jwo3mw2wgt2l,bafyreig7e36dvuw4i73xe4b62chuavyqiu54ckvnbjv5g4dzad2ayglb6y,pylos.co,Joe Slowik,"Threat Intel, coloring by the numbers",2023-05-26T22:38:35.513Z,0,0,0,0,Intel
at://did:plc:qfuha4d2jzek2jhmemjkiui6/app.bsky.feed.post/3lbo2htxxsm2g,bafyreiebq5htpygi3zqlsmqypaupau57xw3hbl2qucch77ppnx2wluzabq,jorgeorchilles.bsky.social,Jorge Orchilles,Finally had a chance to go through the Mandiant M-Trends 2023 report. I like there is ATT&CK Mapping (about time) but now we have to push to get to procedure level intel. You know how many different procedures we have for the top 10?...,2023-05-26T21:31:25Z,0,0,1,0,Intel
at://did:plc:zanx5qlfv7zxm6s2xn5ntkld/app.bsky.feed.post/3jwnxqgvrm22w,bafyreia4wip6l7ea6nbba7nzgvh74eambr2ewxhlaiikxadror42k53fa4,mark.orbum.net,Mark Rushing,I bought AMD back when Intel was pushing all those smear campaigns and people thought AMD would die. Engineer Rory had just taken over debuting these new APUs. Lisa took over later and has done a great job charting the waters.,2023-05-26T21:28:58.598Z,0,0,0,0,Intel
at://did:plc:bctx7gcx7o6ybugsc6fzog4m/app.bsky.feed.post/3lialgst6aj2h,bafyreibaz3ukupyvr2fgi5ojqt4niwkj2qco5lu54j3npdekqppuyvkwe4,bombshelldaily.bsky.social,Bombshell DAILY,"
https://www.businessinsider.com/russia-used-us-intel-sharing-to-pursue-chechnya-dissidents-sources-2020-7",2023-05-26T19:24:36Z,0,0,0,0,Intel
at://did:plc:cmeus6xfzxtfah4knhwucovp/app.bsky.feed.post/3jwnh4elel225,bafyreifya3ujes2jr6vjt7zzv5nyf7xgva4buewc45skfh5rwxmlnfrkyq,boogie.bsky.social,Boogie,The LA Dodgers event exclusion and then reversal was exactly like Intel pulling advertising from GameDeveloper!,2023-05-26T16:31:25.105Z,1,0,0,0,Intel
at://did:plc:jjq37jze7ynm7uzalnrk5au5/app.bsky.feed.post/3jwn25kt7es2f,bafyreicin6u3dyeyrouoqdvqdci7atimcpg3ixcy3q5ibulbvrwhhhp5hy,charliesavage.bsky.social,Charlie Savage,For people who are still interested in Durham: I'm hearing he's going to testify before House Intel Cmte (closed) on June 20 & before House Judiciary (public) on June 21. But via negotiations he's unlikely to talk about stuff not in his report. (Mueller had similar deal in 2019.),2023-05-26T12:39:27.007Z,2,0,1,0,Intel
at://did:plc:pva36gof5sqss32ayvpa3yay/app.bsky.feed.post/3lhi7iy7vce2d,bafyreigy4md5ronnxxuvxme34xse6t34yparb5sce6lpctzyfiol5ynthq,cnx-software.com,CNX Software,"First Intel Alder Lake-N system-on-module we've seen so far. It complies with the SMARC 2.1 standard, comes with up to 16GB LPDDR5, up to 256GB iNAND flash, and plenty of interfaces. #windows10 #windows11 #linux #industrial

cnx-software.com/2023/05/26/sma…",2023-05-26T03:48:48.000Z,0,0,0,0,Intel
at://did:plc:57vlzz2egy6eqr4nksacmbht/app.bsky.feed.post/3jwlz6x7xgk2u,bafyreidobkhhlpqb7eigthvmb35s3dl3qpogvwrfwz3efcp3i6bvs4koh4,carnage4life.bsky.social,Dare Obasanjo,"Nvidia is the new Wintel. 

As Microsoft and Intel benefited from the Internet Tidal Wave lifting their boats, so is Nvidia being bouyed by the A.I. Apocalypse which will supposedly destroy humanity. 🤖",2023-05-26T02:49:39.953Z,9,0,0,0,Intel
at://did:plc:yxwuluq3ksl4hur6mopcl5el/app.bsky.feed.post/3jwlmhjegut23,bafyreibptlu2cantcvllwvrbboeqluq3idmonbsoxd7dqklutb6itbd3vq,memeorandum.com,memeorandum,"In Miami, DeSantis supporters get campaign intel on how governor plans to beat Trump (Miami Herald)

Main Link | memeorandum Permalink",2023-05-25T23:01:48Z,0,0,0,0,Intel
at://did:plc:svh6dgjnpkdl4dhxahj4xvkv/app.bsky.feed.post/3jwlhvo32bs22,bafyreifpnty4jd2hdoftsipyolximsllnxrxtaqhundqxaewcfc7l5b4d4,righto.com,Ken Shirriff,"Yes, at one point the F/A-22 program paid Intel $22 million to restart the i960 production line. But eventually, it wasn't feasible to continue with an obsolete processor.",2023-05-25T21:40:14.747Z,1,0,0,0,Intel
at://did:plc:b5oneeierz2iocpjh2t5sttg/app.bsky.feed.post/3jwlfq2gzg22d,bafyreibdjhxqcujhipbs2ystloqmhgey3vp2uyl7iey5g4fncs4v5u5ewq,kaem.bsky.social,kaem,"+even then I can’t really get myself to be excited over either and or intel getting the lead on nvidia simply because… my primary usecase for nvidia cards is 3d which both arc and radeon suck utter ass at for the most part

Ai workloads on amd are cool but god nothing beats 30 second optix renders",2023-05-25T21:01:18.368Z,1,0,0,0,Intel
at://did:plc:b5oneeierz2iocpjh2t5sttg/app.bsky.feed.post/3jwlfmhwgss26,bafyreidjx6fz3xmbcsouf6ghjle7mxvkil422jajnykmu6zrqufmin5opm,kaem.bsky.social,kaem,"Ywha but that’s literally the same position they were in last time lmfao and well…. Arc happened after that

I don’t think intel wont *not* eventually get to being competitive with both amd and nvidia but, 1: i dont expect it to happen soon and 2: nothing says they won’t just do what amd does rn",2023-05-25T20:59:18.346Z,1,0,2,0,Intel
at://did:plc:svh6dgjnpkdl4dhxahj4xvkv/app.bsky.feed.post/3jwlf3mm47k2d,bafyreienkincex2vm4drfai7665ufgjznhvfyaernftslk5ntbnl3myu34,righto.com,Ken Shirriff,"My new die photo of the Intel i960MX chip (1993). This high-performance version of the i960 RISC chip was built for military applications and used in the F-22 fighter. Surprisingly complex for a RISC chip, it had lots of microcode and its instruction set implemented objects for everything.",2023-05-25T20:49:53.366Z,36,5,0,0,Intel
at://did:plc:pvdqgpbwcvjywt327ql3m4qn/app.bsky.feed.post/3jwlathcces2q,bafyreiag2el24tc7hesfmqnuo25dqmkr5tb2aad27i76nx27et74wpvwri,lucia.red,† lucia scarlet 🏰,"so this opens up a clear opportunity for Intel to completely mop the floor with both NVIDIA and AMD if they actually try and release a product that significantly undercuts them in pricing, and where they're at right now they HAVE to try",2023-05-25T19:33:44.253Z,1,0,1,0,Intel
at://did:plc:pvdqgpbwcvjywt327ql3m4qn/app.bsky.feed.post/3jwlar4twzk2l,bafyreidsjnzg6ckqxaw5orw3wbz5njp5naa6ibs4puogwd4nje52ydsol4,lucia.red,† lucia scarlet 🏰,"Intel don't currently have anything outside of midrange cards, but they're obviously working on Battlemage, and NVIDIA are releasing garbage to upsell 4090's, while AMD wait for NVIDIA to announce their overpriced tat so they can do the same for instead of undercutting them",2023-05-25T19:32:26.179Z,1,0,1,0,Intel
at://did:plc:b5oneeierz2iocpjh2t5sttg/app.bsky.feed.post/3jwl5wlx5ak2o,bafyreicbd5q7f7qalipnxbsnywlyxvlkc72l5aeds7azdphjrcg7h3ixuy,kaem.bsky.social,kaem,"probably because intel.... isn't beating their asses with anything right now lol.

if anything, the biggest annoyance to both nvidia and amd i imagine rn is people refusing to buy current gen gpus because second hand rtx 3000 and radeon 6000 cards are just such insane value propositions atm",2023-05-25T18:41:48.410Z,1,0,1,0,Intel
at://did:plc:7dh44snmqoa4gyzv3652gm3j/app.bsky.feed.post/3jwl3n5if6c2z,bafyreid7g5ubrbzuwi3gagpipqqoapin4evtk3yf34fpprrf3juhldr74y,newsycombinator.bsky.social,Hacker News Bot,"Intel mulls cutting 16 and 32-bit support, booting straight into 64-bit mode (theregister.com)

Main Link | HN Post",2023-05-25T18:00:44.192Z,0,0,0,0,Intel
at://did:plc:mxj7zcdkgcebkzqp7rkan2e4/app.bsky.feed.post/3jwkvql6akc25,bafyreie4ay3w2osugndgqfecrm4oa5263dqhwgmjnj5roexdoifyqlsqku,dagrano.bsky.social,David Agranovich,"One of the hardest lessons I had to learn as an Intel director was that intelligence is only valuable if you use it (to inform decisions, to shape adversary behavior). Sources risk their lives to have an impact, not for their info to languish in a file drawer. Hopefully Ukraine teaches us that. /fin",2023-05-25T16:15:16.565Z,29,4,1,0,Intel
at://did:plc:mxj7zcdkgcebkzqp7rkan2e4/app.bsky.feed.post/3jwkvno2jxm2o,bafyreicua2mfg7x4wlfddcsaczonaxyezklebinx2z6hyojv3kim5igjza,dagrano.bsky.social,David Agranovich,"Compare that to Feb 2022, and number ours Russian false flag operations and disinfo around their military success were effectively stopped before they even happened, thanks to aggressive declassification of often very sensitive intel. And a year later - Ukraine is more united than ever 4/",2023-05-25T16:13:38.959Z,14,0,1,0,Intel
at://did:plc:pvdqgpbwcvjywt327ql3m4qn/app.bsky.feed.post/3jwktyb3udc2d,bafyreicxspfi4tkavdqdyg74gwfu3mnk7i6hpyq35b2pveqnkdbu3hd5qe,lucia.red,† lucia scarlet 🏰,how are NVIDIA and AMD both graciously welcoming Intel with open arms to beat their asses at this point,2023-05-25T15:43:46.948Z,2,0,1,0,Intel
at://did:plc:6cqiexpbufqfrgrwmr37nxkv/app.bsky.feed.post/3jwksa5zj2l2k,bafyreiaiyet4tmikc2m3g6rwas7eovyp3dmsan7q22qi37fzm2svj2whda,turom13.bsky.social,Turom13,"A US aerial drone was flying above the site of the naval drone attack, as it happened.  The US and Ukraine no doubt have very good damage intel, but unfortunately we’ll never see it.",2023-05-25T15:12:24.761Z,5,1,0,0,Intel
at://did:plc:5c67xddvlj6jftg66koyofrr/app.bsky.feed.post/3jwk3vftgye2f,bafyreibteysrmzskl3gexmoa5z3ccex6mrjuxxdokhimdlwrxksohj5eqe,lactobacillusp.bsky.social,Mark Verge(e)r,I used AMD CPUs as well. This AMD series of CPUs was the last series that could be fitted on the same motherboards as their Intel contemporaries. Despite the weaker FPU they worked well if the motherboard supported them.,2023-05-25T08:32:41.359Z,0,0,0,0,Intel
at://did:plc:5c67xddvlj6jftg66koyofrr/app.bsky.feed.post/3jwk3qzrk3l2q,bafyreiaqn5zvi3mqqixbnwyxntqlbxiny3yptov35p5q62exbd75jvhx7a,lactobacillusp.bsky.social,Mark Verge(e)r,"Then the core i3, i5 and i7 series of CPUs from Intel arrived on the scene. Apart from newer instructions being added performance sort of remained quite similar for a long time. Almost as if Moore’s law didn’t exist anymore…",2023-05-25T08:30:14.539Z,0,0,0,0,Intel
at://did:plc:kocvv24ojolnwt723eu47ld3/app.bsky.feed.post/3lbmhhqmavi2y,bafyreihm4ksi4zer7ej7tj7kky7pf5xbw4wzu6axwhq45m5lummg6dgitm,plehmann.bsky.social,Paul Lehmann,https://www.mdr.de/nachrichten/deutschland/wirtschaft/erneuerbare-energie-ansiedlung-faktor-unternehmen-intel-100.html,2023-05-25T07:10:14Z,0,0,0,0,Intel
at://did:plc:uwwgtuh5jujz4zeo3pn26zyi/app.bsky.feed.post/3jwjktlstud2f,bafyreib6yszekk3c554hlnpfcouqk6fr4f2davcsambsmsjemf3pukuwy4,theg3rman.bsky.social,TheG3RMAN 🇩🇪,"Wow. Bigger Marketcap than Intel and AMD combined!! 

https://www.msn.com/en-us/finance/markets/nvidia-soars-after-aifueled-forecast-shatters-expectations/ar-AA1bEoJw?ocid=sapphireappshare",2023-05-25T03:27:26.844Z,0,0,0,0,Intel
at://did:plc:5qtf47soyj3stuno5vknxfb6/app.bsky.feed.post/3jwipizy6p22k,bafyreig2wlajsymux3skqnlfbiyn56iffcujw7xqgqlkrhmnigbtq75d74,natanael.bsky.social,"Natanael, Tech janitor","Oh neat

Tldr the branch prediction exploits can be mitigated on Intel processors with a small tweak giving each thread it's own ""prediction index"" (badly translated) isolated from another thread on the same core",2023-05-24T19:18:20.784Z,0,0,0,0,Intel
at://did:plc:2nkumxxvundsxeay7k6mdojy/app.bsky.feed.post/3jwhfy3pkck2c,bafyreibddx4k7vlix2vtbpfljtuzpv3hl7pnoa5tcw2s7jqfge3svqdhrq,coma.social,Jens Comiotto-Mayer,"Intel One Mono is ""an expressive monospaced font family that’s built with clarity, legibility, and the needs of developers in mind"". I'm not an expert when it comes to typography, but I do adore beautiful things.

https://github.com/intel/intel-one-mono",2023-05-24T06:55:09.833Z,2,0,1,0,Intel
at://did:plc:zsggxqnhfrzz5ypfxcsctt55/app.bsky.feed.post/3jwhbhiymim2u,bafyreib2aemwxxko4caampgnikkindqb4m4gzhwbj3cq5fm7jd5qfdc5am,morrigan.hasameli.com,"Fi, Curse Cartographer",It kinda makes me wonder how many people -inside- Intel know about this,2023-05-24T05:34:18.262Z,3,0,0,0,Intel
at://did:plc:xy3g4ivdvhrmlvtzr4oulpgk/app.bsky.feed.post/3jwh44seovt22,bafyreidw3hwifuffxubypgk4zdu6xsqb3iet4lm2r3z4mvlzj6w6mezobe,dr.supersat.phd,Karl,"Intel branch predictors fully reverse-engineered:

https://today.ucsd.edu/story/a-small-change-leads-to-big-results-for-computer-security",2023-05-24T03:58:50.345Z,1,0,0,0,Intel
at://did:plc:2fekwtzm76f3rsdpv7re5xyy/app.bsky.feed.post/3jwgmx7g3ck2l,bafyreiclch6td47twlys4dy2jtucokpeuko4bxnvwurq7ai7z2ctb4fxgy,efjbgc.bsky.social,EFJBGC,"This is outrageously wrong and dangerous advice. 

Laws will not protect you. Georgetown has been whining about paramilitary laws since Charlottesville. No one has used paramilitary laws since 1982. 

Do Not. Ever. Talk to Cops. 

Cops will cancel your events. 
The Intel leadership will leak to PBs",2023-05-23T23:27:16.449Z,20,8,2,0,Intel
at://did:plc:qh7rg5gu2yyl35mbj5k7xfcv/app.bsky.feed.post/3jwgfqxjxcc2j,bafyreigk4kwzo4erhukrjyg7knqyjmw756jip7rnueqcmofgsgecznt5pe,bucciarati.bsky.social,Lucie :3,repost from twitter but schalt being like 'its clear' is sooooo funny to me,2023-05-23T21:18:30.802Z,0,0,0,0,Intel
at://did:plc:ed63zp3ko7gvx6cfpxko45mo/app.bsky.feed.post/3jwgba4a5lo2o,bafyreidypoj3imaauljsnzouucisz62itad6bbkxea47xjjzv36nlyvapi,heathermoandco.bsky.social,Heather e^-1/x^2,"#SpecialRapporteur report is out. Both Global News & Globe & Mail, erroneously reported rumour, innuendo & unassessed raw intel, as fact & evidence. https://www.canada.ca/en/democratic-institutions/services/reports/first-report-david-johnston-independent-special-rapporteur-foreign-interference.html",2023-05-23T19:57:30.332Z,2,0,1,0,Intel
at://did:plc:ukgwapa3bceculh4cobcopg3/app.bsky.feed.post/3jwg4uursol2t,bafyreibqmhceeqaphzvmgtn73t3mzs332chx34mehu3vyk6tihyh4tg4oe,same.supply,sameoldlab,"at risk of being too nerdy: is there somewhere very, very, very small to put these, when custom domains also have a personal website?",2023-05-23T18:39:37.746Z,0,0,0,0,Intel
at://did:plc:hodycxjeqfxtest2ilj47j7g/app.bsky.feed.post/3jwfb5wyeoj2g,bafyreifwmhc7wmwjvgfzjcbwm4pzzq2tukefa3d2lfingp44b4hpy45y64,niyau.bsky.social,ｲﾝﾀｰﾈｯﾄ概念ｷｬｯﾄ 魔王にゆ,Intelが動画編集は楽にゃ！,2023-05-23T10:23:37.747Z,3,0,0,0,Intel
at://did:plc:sggu54e3kwh6k3p7cfs3kuc3/app.bsky.feed.post/3jwfaz7mhs32z,bafyreibst3vnrrefz6lqqqzfrie3vwdbhjbmrp2fcwsdjbqgeq5a54wv3i,kossie.bsky.social,Kossie/こじー📬,OSを自作した後はプロセッサ戦争が待っています。Intel / AMD / その他,2023-05-23T10:20:59.255Z,2,1,0,1,Intel
at://did:plc:7dh44snmqoa4gyzv3652gm3j/app.bsky.feed.post/3jwf5yynsbr2g,bafyreigx64yosnw53onxazkndubt5qan4mg2f5qrbbn4gjcxpfygiwotym,newsycombinator.bsky.social,Hacker News Bot,"Benchmarking Intel, AMD and Graviton Using Erasure Coding Workloads (min.io)

Main Link | HN Post",2023-05-23T09:27:10.818Z,0,0,0,0,Intel
