date,ew_ret_mean,ew_ret_median,ret_xs_std,n_with_ret,total_volume,ew_cum_index,ew_ret_mean_lag1,nrc_anger_mean,nrc_anticipation_mean,nrc_disgust_mean,nrc_fear_mean,nrc_joy_mean,nrc_sadness_mean,nrc_surprise_mean,nrc_trust_mean,nrc_positive_mean,nrc_negative_mean,nrc_net_sentiment_mean,hf_neutral_score_mean,hf_negative_score_mean,hf_very_negative_score_mean,hf_very_positive_score_mean,hf_positive_score_mean,fb_negative_score_mean,fb_neutral_score_mean,fb_positive_score_mean,fb_net_sentiment_mean,n_calendar_source_days,nrc_anger_mean_lag1,nrc_anticipation_mean_lag1,nrc_disgust_mean_lag1,nrc_fear_mean_lag1,nrc_joy_mean_lag1,nrc_sadness_mean_lag1,nrc_surprise_mean_lag1,nrc_trust_mean_lag1,nrc_positive_mean_lag1,nrc_negative_mean_lag1,nrc_net_sentiment_mean_lag1,hf_neutral_score_mean_lag1,hf_negative_score_mean_lag1,hf_very_negative_score_mean_lag1,hf_very_positive_score_mean_lag1,hf_positive_score_mean_lag1,fb_negative_score_mean_lag1,fb_neutral_score_mean_lag1,fb_positive_score_mean_lag1,fb_net_sentiment_mean_lag1,n_calendar_source_days_lag1,hf_net_4_mean_lag1,soxx_ret_1d,spy_ret_1d,vix_ret_1d
2023-01-19,-0.0276433714874641,-0.0317471469794534,0.0131130450603978,12,623786300.0,1.10027385578325,-0.0070561625210076,0.116504854368932,0.203883495145631,0.0388349514563106,0.174757281553398,0.0970873786407767,0.1359223300970873,0.058252427184466,0.3106796116504854,0.5339805825242718,0.2912621359223301,0.2427184466019417,0.6676019417475728,0.1737543689320388,0.0415116504854368,0.0368242718446601,0.0803174757281553,0.1763184466019417,0.723368932038835,0.1003106796116504,-0.0760077669902912,1,0.2258064516129032,0.2741935483870967,0.0967741935483871,0.1532258064516129,0.1774193548387097,0.1290322580645161,0.0967741935483871,0.5564516129032258,0.8951612903225806,0.4516129032258064,0.4435483870967742,0.6414637096774194,0.1787427419354838,0.0453693548387096,0.0460572580645161,0.0883693548387096,0.1154459677419354,0.7424532258064516,0.1421064516129032,0.0266604838709677,1.0,-0.08968548387096772,-0.0280534775449986,-0.0072798862435951,0.0088495724594612
2023-01-20,0.0340791554477078,0.0313130275618235,0.0124999734758375,12,743336500.0,1.137770259549536,-0.0276433714874641,0.1553398058252427,0.3009708737864077,0.0776699029126213,0.1650485436893204,0.1650485436893204,0.116504854368932,0.1067961165048543,0.4368932038834951,0.6504854368932039,0.3203883495145631,0.3300970873786408,0.6541281553398058,0.1783436893203883,0.0365689320388349,0.036978640776699,0.0939776699029126,0.1527912621359223,0.7120446601941747,0.1351601941747572,-0.017631067961165,1,0.116504854368932,0.203883495145631,0.0388349514563106,0.174757281553398,0.0970873786407767,0.1359223300970873,0.058252427184466,0.3106796116504854,0.5339805825242718,0.2912621359223301,0.2427184466019417,0.6676019417475728,0.1737543689320388,0.0415116504854368,0.0368242718446601,0.0803174757281553,0.1763184466019417,0.723368932038835,0.1003106796116504,-0.0760077669902912,1.0,-0.0981242718446602,0.0312976249096974,0.0186291654960177,-0.0326510751143991
2023-01-23,0.0525337543580616,0.0463757886632434,0.022701455875755,12,899225100.0,1.1975416028806194,0.0340791554477078,0.1057471264367815,0.3227011494252873,0.0844827586206896,0.1656130268199233,0.1600574712643677,0.1913793103448275,0.1296934865900383,0.3766283524904215,0.6227969348659004,0.3199233716475095,0.3028735632183907,0.6612234865900383,0.1740022126436781,0.0393024616858237,0.0438098659003831,0.0816584674329501,0.1405418390804597,0.7115546743295019,0.1479034291187738,0.0073615900383141,3,0.1553398058252427,0.3009708737864077,0.0776699029126213,0.1650485436893204,0.1650485436893204,0.116504854368932,0.1067961165048543,0.4368932038834951,0.6504854368932039,0.3203883495145631,0.3300970873786408,0.6541281553398058,0.1783436893203883,0.0365689320388349,0.036978640776699,0.0939776699029126,0.1527912621359223,0.7120446601941747,0.1351601941747572,-0.017631067961165,1.0,-0.0839563106796116,0.050216299106667,0.0119985419468902,-0.0020151594336836
2023-01-24,-0.0071782405975685,-0.007794057524651,0.0076836953579977,12,649320400.0,1.1889453611295444,0.0525337543580616,0.1484375,0.265625,0.0625,0.2109375,0.140625,0.1875,0.109375,0.3671875,0.6640625,0.375,0.2890625,0.63610546875,0.1899078125,0.0409640625,0.0423890625,0.0906375,0.1817921875,0.70749609375,0.1107140625,-0.0710781249999999,1,0.1057471264367815,0.3227011494252873,0.0844827586206896,0.1656130268199233,0.1600574712643677,0.1913793103448275,0.1296934865900383,0.3766283524904215,0.6227969348659004,0.3199233716475095,0.3028735632183907,0.6612234865900383,0.1740022126436781,0.0393024616858237,0.0438098659003831,0.0816584674329501,0.1405418390804597,0.7115546743295019,0.1479034291187738,0.0073615900383141,3.0,-0.08783634099616859,-0.0075576679401075,-0.0010731847476498,-0.0307924643840423
2023-01-25,0.0013940516884262,0.0029110551267948,0.0095429154565005,12,609418500.0,1.1906028124176735,-0.0071782405975685,0.1481481481481481,0.3148148148148148,0.1018518518518518,0.2129629629629629,0.1481481481481481,0.1759259259259259,0.074074074074074,0.4259259259259259,0.7777777777777778,0.4074074074074074,0.3703703703703703,0.6874175925925926,0.1505564814814814,0.0545842592592592,0.041674074074074,0.0657685185185185,0.1341185185185185,0.7677194444444445,0.0981638888888888,-0.0359546296296296,1,0.1484375,0.265625,0.0625,0.2109375,0.140625,0.1875,0.109375,0.3671875,0.6640625,0.375,0.2890625,0.63610546875,0.1899078125,0.0409640625,0.0423890625,0.0906375,0.1817921875,0.70749609375,0.1107140625,-0.0710781249999999,1.0,-0.0978453125,0.0027129335038016,0.0003746579754502,-0.0062500434617184
2023-01-26,0.0171951503265374,0.0168361901196058,0.0096202715245519,12,699339000.0,1.211075406756394,0.0013940516884262,0.125,0.2307692307692307,0.0673076923076923,0.2307692307692307,0.125,0.1538461538461538,0.0769230769230769,0.3269230769230769,0.5192307692307693,0.3846153846153846,0.1346153846153846,0.6713201923076924,0.1742163461538461,0.047676923076923,0.030725,0.0760576923076923,0.2200711538461538,0.656739423076923,0.123189423076923,-0.0968817307692307,1,0.1481481481481481,0.3148148148148148,0.1018518518518518,0.2129629629629629,0.1481481481481481,0.1759259259259259,0.074074074074074,0.4259259259259259,0.7777777777777778,0.4074074074074074,0.3703703703703703,0.6874175925925926,0.1505564814814814,0.0545842592592592,0.041674074074074,0.0657685185185185,0.1341185185185185,0.7677194444444445,0.0981638888888888,-0.0359546296296296,1.0,-0.09769814814814809,0.0168520150303768,0.0109903837223652,-0.0183438355801494
2023-01-27,-0.0155256593208717,-0.008430161480139,0.02924067592932,12,841687000.0,1.192272662579208,0.0171951503265374,0.2543859649122807,0.2982456140350877,0.0614035087719298,0.3421052631578947,0.1403508771929824,0.2631578947368421,0.1228070175438596,0.3771929824561403,0.7368421052631579,0.543859649122807,0.1929824561403508,0.6880008771929825,0.1657798245614035,0.0577745614035087,0.0314131578947368,0.0570219298245614,0.2314842105263158,0.6340508771929825,0.1344622807017544,-0.0970219298245614,1,0.125,0.2307692307692307,0.0673076923076923,0.2307692307692307,0.125,0.1538461538461538,0.0769230769230769,0.3269230769230769,0.5192307692307693,0.3846153846153846,0.1346153846153846,0.6713201923076924,0.1742163461538461,0.047676923076923,0.030725,0.0760576923076923,0.2200711538461538,0.656739423076923,0.123189423076923,-0.0968817307692307,1.0,-0.1151105769230768,-0.0063707139296236,0.0022976322975072,-0.0117458258799415
2023-01-30,-0.0269721152308726,-0.0274315053102312,0.0180609367110199,12,684636100.0,1.160114546937502,-0.0155256593208717,0.1384952750893066,0.3394673737036625,0.0756781436570623,0.163050750299749,0.1709253439388882,0.1727493325175214,0.1252402627903239,0.3596166147513628,0.6039515117242061,0.3947571723464482,0.2091943393777579,0.6327144492187983,0.1931658911045598,0.0440418366274829,0.0434126941029776,0.0866612720717295,0.1752422937448238,0.6937973248940063,0.1309589004230479,-0.044283393321776,3,0.2543859649122807,0.2982456140350877,0.0614035087719298,0.3421052631578947,0.1403508771929824,0.2631578947368421,0.1228070175438596,0.3771929824561403,0.7368421052631579,0.543859649122807,0.1929824561403508,0.6880008771929825,0.1657798245614035,0.0577745614035087,0.0314131578947368,0.0570219298245614,0.2314842105263158,0.6340508771929825,0.1344622807017544,-0.0970219298245614,1.0,-0.135119298245614,-0.0265534629894808,-0.0125466057252554,0.0772555530790592
2023-01-31,0.0158644752203079,0.0142867884837167,0.0183702531371323,12,726412800.0,1.1785191554201109,-0.0269721152308726,0.0333333333333333,0.3,0.0166666666666666,0.1333333333333333,0.1333333333333333,0.0666666666666666,0.0666666666666666,0.4,0.7166666666666667,0.2,0.5166666666666667,0.7176100000000001,0.1163316666666666,0.0389983333333333,0.03663,0.090445,0.1184149999999999,0.7615999999999999,0.1199883333333333,0.0015733333333333,1,0.1384952750893066,0.3394673737036625,0.0756781436570623,0.163050750299749,0.1709253439388882,0.1727493325175214,0.1252402627903239,0.3596166147513628,0.6039515117242061,0.3947571723464482,0.2091943393777579,0.6327144492187983,0.1931658911045598,0.0440418366274829,0.0434126941029776,0.0866612720717295,0.1752422937448238,0.6937973248940063,0.1309589004230479,-0.044283393321776,3.0,-0.10713376155733562,0.018648138266331,0.0147033662629252,-0.0270812889199787
2023-02-01,0.0519894012200096,0.0417323483295306,0.0293746068162698,12,1003837700.0,1.2397896606367136,0.0158644752203079,0.1598984771573604,0.4441624365482233,0.0456852791878172,0.1472081218274111,0.215736040609137,0.1218274111675127,0.1116751269035533,0.5482233502538071,0.9060913705583756,0.4137055837563452,0.4923857868020304,0.6605060913705584,0.1669218274111675,0.0339175126903553,0.0457982233502538,0.0928639593908629,0.2074850253807106,0.5606540609137055,0.2318644670050761,0.0243794416243654,1,0.0333333333333333,0.3,0.0166666666666666,0.1333333333333333,0.1333333333333333,0.0666666666666666,0.0666666666666666,0.4,0.7166666666666667,0.2,0.5166666666666667,0.7176100000000001,0.1163316666666666,0.0389983333333333,0.03663,0.090445,0.1184149999999999,0.7615999999999999,0.1199883333333333,0.0015733333333333,1.0,-0.028254999999999905,0.0521450021375327,0.010627595205165,-0.0788659180093729
2023-02-02,0.0244241602463801,0.0234436170043992,0.0210516338790481,12,848095500.0,1.27007048197991,0.0519894012200096,0.2344827586206896,0.3862068965517241,0.096551724137931,0.193103448275862,0.2,0.1724137931034483,0.1172413793103448,0.4344827586206896,0.6482758620689655,0.4689655172413793,0.1793103448275862,0.6936882758620689,0.1723848275862068,0.0423455172413793,0.0302482758620689,0.0613324137931034,0.2062951724137931,0.6665937931034482,0.1271124137931034,-0.0791827586206896,1,0.1598984771573604,0.4441624365482233,0.0456852791878172,0.1472081218274111,0.215736040609137,0.1218274111675127,0.1116751269035533,0.5482233502538071,0.9060913705583756,0.4137055837563452,0.4923857868020304,0.6605060913705584,0.1669218274111675,0.0339175126903553,0.0457982233502538,0.0928639593908629,0.2074850253807106,0.5606540609137055,0.2318644670050761,0.0243794416243654,1.0,-0.06217715736040612,0.0231676865277936,0.0145570815504523,0.048125274908483
2023-02-03,-0.0200649565860664,-0.0211905862857916,0.0129797792903135,12,643135800.0,1.2445865728977386,0.0244241602463801,0.1130952380952381,0.3154761904761904,0.0773809523809523,0.2619047619047619,0.1309523809523809,0.1785714285714285,0.0892857142857142,0.369047619047619,0.7440476190476191,0.369047619047619,0.375,0.6705363095238095,0.169035119047619,0.0459761904761904,0.0399089285714285,0.0745452380952381,0.1866065476190476,0.6658261904761905,0.1475630952380952,-0.0390434523809523,1,0.2344827586206896,0.3862068965517241,0.096551724137931,0.193103448275862,0.2,0.1724137931034483,0.1172413793103448,0.4344827586206896,0.6482758620689655,0.4689655172413793,0.1793103448275862,0.6936882758620689,0.1723848275862068,0.0423455172413793,0.0302482758620689,0.0613324137931034,0.2062951724137931,0.6665937931034482,0.1271124137931034,-0.0791827586206896,1.0,-0.1231496551724138,-0.0195133759349083,-0.0106293076873018,-0.0213560933425689
2023-02-06,-0.0206137247575762,-0.021471511932187,0.0150311202568801,12,628210200.0,1.2189310078470494,-0.0200649565860664,0.13683908045977,0.290356926799758,0.0647761645493042,0.2014579552329098,0.1401905626134301,0.1635964912280701,0.1127102238354506,0.3681941923774954,0.7355989110707805,0.3881820931639443,0.347416817906836,0.6833416076830007,0.1643842310949787,0.032025466122202,0.0379509446460979,0.082294762552934,0.1587727244404113,0.7151781830006051,0.1260484168179068,-0.0327243076225045,3,0.1130952380952381,0.3154761904761904,0.0773809523809523,0.2619047619047619,0.1309523809523809,0.1785714285714285,0.0892857142857142,0.369047619047619,0.7440476190476191,0.369047619047619,0.375,0.6705363095238095,0.169035119047619,0.0459761904761904,0.0399089285714285,0.0745452380952381,0.1866065476190476,0.6658261904761905,0.1475630952380952,-0.0390434523809523,1.0,-0.10055714285714282,-0.016241021442965,-0.0061111870258385,0.0600109321357444
2023-02-07,0.0287736113310148,0.0271809340573281,0.009738502059657,12,870569200.0,1.2540040549061626,-0.0206137247575762,0.1037037037037037,0.5777777777777777,0.0259259259259259,0.1148148148148148,0.2777777777777778,0.1259259259259259,0.2037037037037037,0.6888888888888889,0.9518518518518518,0.4037037037037037,0.5481481481481482,0.6605477777777778,0.1739477777777777,0.0346574074074074,0.0550955555555555,0.0757485185185185,0.1837648148148148,0.6214596296296295,0.1947751851851852,0.0110103703703703,1,0.13683908045977,0.290356926799758,0.0647761645493042,0.2014579552329098,0.1401905626134301,0.1635964912280701,0.1127102238354506,0.3681941923774954,0.7355989110707805,0.3881820931639443,0.347416817906836,0.6833416076830007,0.1643842310949787,0.032025466122202,0.0379509446460979,0.082294762552934,0.1587727244404113,0.7151781830006051,0.1260484168179068,-0.0327243076225045,3.0,-0.07616399001814882,0.0318012772021967,0.0130785598320828,-0.0396294619490334
2023-02-08,-0.0235556611623279,-0.0283158740568852,0.0124910059011233,12,723788800.0,1.2244651602926078,0.0287736113310148,0.1921182266009852,0.4088669950738916,0.0886699507389162,0.2068965517241379,0.1280788177339901,0.1773399014778325,0.1280788177339901,0.4532019704433497,0.7487684729064039,0.3201970443349753,0.4285714285714285,0.6362842364532019,0.1775305418719212,0.0501620689655172,0.0466763546798029,0.0893561576354679,0.1274295566502463,0.7455004926108375,0.1270714285714285,-0.0003581280788177,1,0.1037037037037037,0.5777777777777777,0.0259259259259259,0.1148148148148148,0.2777777777777778,0.1259259259259259,0.2037037037037037,0.6888888888888889,0.9518518518518518,0.4037037037037037,0.5481481481481482,0.6605477777777778,0.1739477777777777,0.0346574074074074,0.0550955555555555,0.0757485185185185,0.1837648148148148,0.6214596296296295,0.1947751851851852,0.0110103703703703,1.0,-0.0777611111111111,-0.0215029474124416,-0.0109347675540532,0.0519828146455756
2023-02-09,-0.0020540284856979,-0.0015698451553219,0.011560919626926,12,691887200.0,1.221950073973622,-0.0235556611623279,0.111864406779661,0.2745762711864407,0.0508474576271186,0.2101694915254237,0.1559322033898305,0.1389830508474576,0.0813559322033898,0.4542372881355932,0.8677966101694915,0.3728813559322034,0.4949152542372881,0.6977525423728813,0.166417627118644,0.0342952542372881,0.0325247457627118,0.0690098305084745,0.1342867796610169,0.6979166101694916,0.1677983050847457,0.0335115254237288,1,0.1921182266009852,0.4088669950738916,0.0886699507389162,0.2068965517241379,0.1280788177339901,0.1773399014778325,0.1280788177339901,0.4532019704433497,0.7487684729064039,0.3201970443349753,0.4285714285714285,0.6362842364532019,0.1775305418719212,0.0501620689655172,0.0466763546798029,0.0893561576354679,0.1274295566502463,0.7455004926108375,0.1270714285714285,-0.0003581280788177,1.0,-0.09166009852216758,0.0025519132429216,-0.0086690193259099,0.0550178283178224
2023-02-10,-0.0150487671217517,-0.0121060950896182,0.0120925086114148,12,704628300.0,1.2035612318759856,-0.0020540284856979,0.16,0.275,0.065,0.2,0.1,0.125,0.07,0.33,0.57,0.35,0.22,0.660627,0.1595659999999999,0.037299,0.04935,0.09316,0.16268,0.664002,0.1733125,0.0106325,1,0.111864406779661,0.2745762711864407,0.0508474576271186,0.2101694915254237,0.1559322033898305,0.1389830508474576,0.0813559322033898,0.4542372881355932,0.8677966101694915,0.3728813559322034,0.4949152542372881,0.6977525423728813,0.166417627118644,0.0342952542372881,0.0325247457627118,0.0690098305084745,0.1342867796610169,0.6979166101694916,0.1677983050847457,0.0335115254237288,1.0,-0.09917830508474579,-0.0159093014977962,0.0023334556625047,-0.0086913764260908
2023-02-13,0.0165169104070427,0.016538300914843,0.00679315031264,12,619316100.0,1.2234403449122715,-0.0150487671217517,0.1445963238020067,0.3277794309342866,0.0755858329411483,0.1807550774767625,0.1381367026773397,0.1656758279676093,0.0822357429320524,0.3701315420151485,0.7205764521572989,0.3695940902820425,0.3509823618752563,0.6404171118933707,0.1854860405353975,0.0454474826998929,0.0440377191927249,0.0846134936965493,0.1367429512923814,0.7139082252274497,0.1493525215912791,0.0126095702988977,3,0.16,0.275,0.065,0.2,0.1,0.125,0.07,0.33,0.57,0.35,0.22,0.660627,0.1595659999999999,0.037299,0.04935,0.09316,0.16268,0.664002,0.1733125,0.0106325,1.0,-0.0543549999999999,0.0147055506282427,0.0117391200212269,-0.0092547748515765
