date,ew_ret_mean,ew_ret_median,ret_xs_std,n_with_ret,total_volume,ew_cum_index,ew_ret_mean_lag1
2024-12-31,-0.00842073160014615,-0.0085235027174852,0.009024552677440139,12,300211200.0,2.2898567170825865,-0.01850586560215985
2025-01-02,0.01298291464587814,0.00939717995828295,0.013049274855102986,12,368606700.0,2.3195857313917605,-0.00842073160014615
2025-01-03,0.030131732689701467,0.03345149695720235,0.01202148563071452,12,402106300.0,2.3894788686009028,0.01298291464587814
2025-01-06,0.0364982218288411,0.0362715111299807,0.035032737298807834,12,550879200.0,2.4766905984024263,0.030131732689701467
2025-01-07,-0.013024555678832017,-0.0100606054821707,0.02392435024873804,12,588592500.0,2.444432803804294,0.0364982218288411
2025-01-08,-0.009736630055039283,-0.0063444269542412,0.015275894659193736,12,419162200.0,2.420632265899249,-0.013024555678832017
2025-01-10,-0.020750425832913044,-0.025890449546328298,0.01660352105756342,12,437976500.0,2.3704031155969503,-0.009736630055039283
2025-01-13,-0.006798982834410293,-0.00086194121253735,0.017665857359783255,12,389448500.0,2.354286785503374,-0.020750425832913044
2025-01-14,0.005650565216584809,0.0043203384718163,0.011193200992707394,12,358985700.0,2.3675898365234045,-0.006798982834410293
2025-01-15,0.023554002877005042,0.02682039553847345,0.01765305605838972,12,387400000.0,2.423356054344445,0.005650565216584809
2025-01-16,0.013485811294177343,0.0099024908479491,0.025402642682030054,12,415583100.0,2.4560369767919363,0.023554002877005042
2025-01-17,0.028757513258622913,0.027683656923748398,0.027111027885734322,12,519919500.0,2.5266664927156985,0.013485811294177343
2025-01-21,0.014369696741507574,0.01296372922380635,0.011880691964557632,12,440878700.0,2.562973923982952,0.028757513258622913
2025-01-22,0.013132001485534174,0.01178717972545335,0.012228221031659115,12,442870900.0,2.5966309013600815,0.014369696741507574
2025-01-23,-0.009433394087161132,-0.0095018237786954,0.01795165749853556,12,322899700.0,2.572135858768651,0.013132001485534174
2025-01-24,-0.014914631975190317,-0.01596046995006475,0.01351220989433878,12,423706700.0,2.533773399044927,-0.009433394087161132
2025-01-27,-0.09303697604368795,-0.0644810732614543,0.06178680557493482,12,1266846200.0,2.2980387840178502,-0.014914631975190317
2025-01-28,0.009007089007692875,-0.0035024982279575497,0.03530130699995523,12,864680700.0,2.3187374238886296,-0.09303697604368795
2025-01-29,0.0080400415962218,0.00860067249415495,0.021076165941590706,12,714013800.0,2.3373801692274103,0.009007089007692875
2025-01-30,0.030641728001491342,0.0336517068742775,0.019928948461928657,12,665294200.0,2.4090015366089563,0.0080400415962218
2025-01-31,-0.004126827362994266,-0.0012477896846592499,0.019430616974783516,12,674536300.0,2.399060003150183,0.030641728001491342
2025-02-03,-0.013204790940594083,-0.01281316782324745,0.013694690039200241,12,585739500.0,2.367380917354644,-0.004126827362994266
2025-02-04,0.008299206429459959,0.01026842481325535,0.01945749837072732,12,465750000.0,2.3870283002849346,-0.013204790940594083
2025-02-05,0.02077638462600745,0.02040693728286875,0.03084993462410433,12,539882300.0,2.436622118364819,0.008299206429459959
2025-02-06,0.00210947309489755,0.00638527284680385,0.018579964357120213,12,436328700.0,2.441762107165942,0.02077638462600745
2025-02-07,-0.019771990655406423,-0.01699930336194675,0.019262216022522757,12,427519100.0,2.3934836096003314,0.00210947309489755
2025-02-10,0.02410103247005165,0.021421252471117203,0.011778600993672561,12,412677200.0,2.4511690357918456,-0.019771990655406423
2025-02-11,0.0026352121472702915,0.001838277905546,0.022273567377862222,12,434874500.0,2.4576283862099775,0.02410103247005165
2025-02-12,-0.004104560915493975,-0.010971908060650199,0.026848944422116616,12,428547800.0,2.4475409007911315,0.0026352121472702915
2025-02-13,0.01694321300792394,0.0184893410142696,0.026394456467198575,12,579708000.0,2.489010107618842,-0.004104560915493975
2025-02-14,-0.0045421684191864166,-0.0030689410423968,0.03288351206413937,12,562583700.0,2.47770460451298,0.01694321300792394
2025-02-18,0.025132410371735928,0.00909510779356175,0.049368978160526385,12,652909500.0,2.5399752934135393,-0.0045421684191864166
