date,ew_ret_mean,ew_ret_median,ret_xs_std,n_with_ret,total_volume,ew_cum_index,ew_ret_mean_lag1,nrc_anger_mean,nrc_anticipation_mean,nrc_disgust_mean,nrc_fear_mean,nrc_joy_mean,nrc_sadness_mean,nrc_surprise_mean,nrc_trust_mean,nrc_positive_mean,nrc_negative_mean,nrc_net_sentiment_mean,hf_very_negative_score_mean,hf_negative_score_mean,hf_neutral_score_mean,hf_very_positive_score_mean,hf_positive_score_mean,fb_neutral_score_mean,fb_positive_score_mean,fb_negative_score_mean,fb_net_sentiment_mean,n_calendar_source_days,nrc_anger_mean_lag1,nrc_anticipation_mean_lag1,nrc_disgust_mean_lag1,nrc_fear_mean_lag1,nrc_joy_mean_lag1,nrc_sadness_mean_lag1,nrc_surprise_mean_lag1,nrc_trust_mean_lag1,nrc_positive_mean_lag1,nrc_negative_mean_lag1,nrc_net_sentiment_mean_lag1,hf_very_negative_score_mean_lag1,hf_negative_score_mean_lag1,hf_neutral_score_mean_lag1,hf_very_positive_score_mean_lag1,hf_positive_score_mean_lag1,fb_neutral_score_mean_lag1,fb_positive_score_mean_lag1,fb_negative_score_mean_lag1,fb_net_sentiment_mean_lag1,n_calendar_source_days_lag1
2023-01-18,-0.007056162521007692,-0.00862529058190665,0.01113585796491423,12,606365600.0,1.1315538183417289,0.004129400461263233,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,-2.0,0.015,0.0164,0.927,0.021,0.0206,0.9245,0.0645,0.011,0.0535,1,0.1875,0.6875,0.125,0.25,0.5625,0.1875,0.75,1.1875,1.25,0.625,0.625,0.01983125,0.0445749999999999,0.76909375,0.0473749999999999,0.1191499999999999,0.6829000000000001,0.1587062499999999,0.1583937499999999,0.0003124999999999,4.0
2023-01-19,-0.027643371487464135,-0.0317471469794534,0.01311304506039789,12,623786300.0,1.1002738557832499,-0.007056162521007692,1.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,0.3333333333333333,0.1220333333333333,0.0878666666666666,0.7126,0.0447,0.0328,0.8231,0.0593,0.1176,-0.0583,1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,-2.0,0.015,0.0164,0.927,0.021,0.0206,0.9245,0.0645,0.011,0.0535,1.0
2023-01-20,0.03407915544770788,0.03131302756182355,0.01249997347583754,12,743336500.0,1.137770259549536,-0.027643371487464135,1.5,1.0,1.0,1.5,0.5,1.0,0.25,0.75,1.75,1.75,0.0,0.129175,0.429875,0.3251,0.035175,0.0807,0.847425,0.0631,0.08945,-0.02635,1,1.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.0,0.3333333333333333,0.1220333333333333,0.0878666666666666,0.7126,0.0447,0.0328,0.8231,0.0593,0.1176,-0.0583,1.0
2023-01-23,0.052533754358061624,0.0463757886632434,0.02270145587575501,12,899225100.0,1.1975416028806194,0.03407915544770788,0.1666666666666666,0.0666666666666666,0.2333333333333333,0.15,0.0666666666666666,0.0833333333333333,0.2833333333333333,0.3666666666666667,1.2,0.45,0.75,0.1106533333333333,0.2040866666666666,0.5069750000000001,0.061255,0.1170433333333333,0.7940900000000001,0.08499,0.1209416666666666,-0.0359516666666666,3,1.5,1.0,1.0,1.5,0.5,1.0,0.25,0.75,1.75,1.75,0.0,0.129175,0.429875,0.3251,0.035175,0.0807,0.847425,0.0631,0.08945,-0.02635,1.0
2023-01-24,-0.00717824059756855,-0.00779405752465105,0.007683695357997738,12,649320400.0,1.1889453611295444,0.052533754358061624,0.3333333333333333,0.0,0.1666666666666666,0.3333333333333333,0.6666666666666666,0.5,0.1666666666666666,1.0,2.1666666666666665,0.3333333333333333,1.8333333333333333,0.1328333333333333,0.04235,0.5464666666666667,0.1939999999999999,0.0843833333333333,0.739,0.2261166666666666,0.0349166666666666,0.1912,1,0.1666666666666666,0.0666666666666666,0.2333333333333333,0.15,0.0666666666666666,0.0833333333333333,0.2833333333333333,0.3666666666666667,1.2,0.45,0.75,0.1106533333333333,0.2040866666666666,0.5069750000000001,0.061255,0.1170433333333333,0.7940900000000001,0.08499,0.1209416666666666,-0.0359516666666666,3.0
2023-01-25,0.0013940516884262582,0.00291105512679485,0.009542915456500545,12,609418500.0,1.1906028124176737,-0.00717824059756855,0.1428571428571428,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.4285714285714285,0.0,0.2857142857142857,1.1428571428571428,0.7142857142857143,0.4285714285714285,0.2152428571428571,0.2529,0.4174571428571428,0.0699999999999999,0.0443571428571428,0.7306857142857143,0.0694571428571428,0.1998714285714285,-0.1304142857142857,1,0.3333333333333333,0.0,0.1666666666666666,0.3333333333333333,0.6666666666666666,0.5,0.1666666666666666,1.0,2.1666666666666665,0.3333333333333333,1.8333333333333333,0.1328333333333333,0.04235,0.5464666666666667,0.1939999999999999,0.0843833333333333,0.739,0.2261166666666666,0.0349166666666666,0.1912,1.0
2023-01-26,0.01719515032653749,0.01683619011960585,0.009620271524551948,12,699339000.0,1.211075406756394,0.0013940516884262582,0.1428571428571428,0.4285714285714285,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0,0.1428571428571428,0.2857142857142857,0.4285714285714285,-0.1428571428571428,0.0371428571428571,0.1919285714285714,0.5497428571428571,0.0636285714285714,0.1575714285714285,0.7074142857142858,0.0466428571428571,0.2459285714285714,-0.1992857142857143,1,0.1428571428571428,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.4285714285714285,0.0,0.2857142857142857,1.1428571428571428,0.7142857142857143,0.4285714285714285,0.2152428571428571,0.2529,0.4174571428571428,0.0699999999999999,0.0443571428571428,0.7306857142857143,0.0694571428571428,0.1998714285714285,-0.1304142857142857,1.0
2023-01-27,-0.015525659320871783,-0.00843016148013905,0.029240675929320004,12,841687000.0,1.192272662579208,0.01719515032653749,0.125,0.0,0.125,0.125,0.0,0.125,0.125,0.125,0.125,0.25,-0.125,0.0849,0.169375,0.5769375,0.0695125,0.09925,0.7227125,0.1363375,0.1409625,-0.004625,1,0.1428571428571428,0.4285714285714285,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0,0.1428571428571428,0.2857142857142857,0.4285714285714285,-0.1428571428571428,0.0371428571428571,0.1919285714285714,0.5497428571428571,0.0636285714285714,0.1575714285714285,0.7074142857142858,0.0466428571428571,0.2459285714285714,-0.1992857142857143,1.0
2023-01-30,-0.026972115230872683,-0.027431505310231252,0.018060936711019944,12,684636100.0,1.160114546937502,-0.015525659320871783,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.5,1.1666666666666667,0.2777777777777777,0.888888888888889,0.1437444444444444,0.1389277777777777,0.5854611111111111,0.0458388888888888,0.086,0.7533333333333333,0.1747555555555554,0.0719055555555555,0.10285,3,0.125,0.0,0.125,0.125,0.0,0.125,0.125,0.125,0.125,0.25,-0.125,0.0849,0.169375,0.5769375,0.0695125,0.09925,0.7227125,0.1363375,0.1409625,-0.004625,1.0
2023-01-31,0.015864475220307952,0.0142867884837167,0.018370253137132326,12,726412800.0,1.1785191554201107,-0.026972115230872683,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.0296999999999999,0.0469,0.5784,0.1649,0.18005,0.45675,0.06135,0.4819,-0.42055,1,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.5,1.1666666666666667,0.2777777777777777,0.888888888888889,0.1437444444444444,0.1389277777777777,0.5854611111111111,0.0458388888888888,0.086,0.7533333333333333,0.1747555555555554,0.0719055555555555,0.10285,3.0
2023-02-01,0.05198940122000961,0.0417323483295306,0.029374606816269827,12,1003837700.0,1.2397896606367136,0.015864475220307952,0.1666666666666666,0.5,0.3333333333333333,0.1666666666666666,0.5,0.1666666666666666,0.0,0.8333333333333334,1.3333333333333333,0.3333333333333333,1.0,0.0988,0.18365,0.4778499999999999,0.1263999999999999,0.1132833333333333,0.69305,0.0425333333333333,0.2644,-0.2218666666666666,1,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.0296999999999999,0.0469,0.5784,0.1649,0.18005,0.45675,0.06135,0.4819,-0.42055,1.0
2023-02-02,0.024424160246380167,0.0234436170043992,0.021051633879048116,12,848095500.0,1.27007048197991,0.05198940122000961,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.1967,0.1156666666666666,0.6223666666666666,0.0329333333333333,0.0323,0.8410666666666667,0.1407666666666666,0.0181999999999999,0.1225666666666666,1,0.1666666666666666,0.5,0.3333333333333333,0.1666666666666666,0.5,0.1666666666666666,0.0,0.8333333333333334,1.3333333333333333,0.3333333333333333,1.0,0.0988,0.18365,0.4778499999999999,0.1263999999999999,0.1132833333333333,0.69305,0.0425333333333333,0.2644,-0.2218666666666666,1.0
2023-02-06,-0.020613724757576248,-0.021471511932187097,0.015031120256880163,12,628210200.0,1.2189310078470494,-0.020064956586066423,0.2333333333333333,0.7000000000000001,0.0666666666666666,0.4333333333333333,0.5333333333333333,0.3,0.4333333333333333,0.8666666666666667,0.8333333333333334,0.6666666666666666,0.1666666666666666,0.0947833333333333,0.1331666666666666,0.2620633333333333,0.2307099999999999,0.2792366666666666,0.79957,0.1825933333333333,0.0178366666666666,0.1647566666666666,3,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.1967,0.1156666666666666,0.6223666666666666,0.0329333333333333,0.0323,0.8410666666666667,0.1407666666666666,0.0181999999999999,0.1225666666666666,1.0
2023-02-07,0.028773611331014876,0.0271809340573281,0.009738502059657041,12,870569200.0,1.2540040549061626,-0.020613724757576248,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0223,0.0752,0.8399,0.0226,0.04,0.9545,0.0256,0.0199,0.0057,1,0.2333333333333333,0.7000000000000001,0.0666666666666666,0.4333333333333333,0.5333333333333333,0.3,0.4333333333333333,0.8666666666666667,0.8333333333333334,0.6666666666666666,0.1666666666666666,0.0947833333333333,0.1331666666666666,0.2620633333333333,0.2307099999999999,0.2792366666666666,0.79957,0.1825933333333333,0.0178366666666666,0.1647566666666666,3.0
2023-02-08,-0.023555661162327976,-0.028315874056885203,0.012491005901123396,12,723788800.0,1.2244651602926078,0.028773611331014876,0.3333333333333333,0.3333333333333333,0.0,0.0,0.1666666666666666,0.0,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.1215166666666666,0.2522333333333333,0.5370166666666667,0.0285333333333333,0.0607,0.8148333333333334,0.1356,0.0495666666666666,0.0860333333333333,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0223,0.0752,0.8399,0.0226,0.04,0.9545,0.0256,0.0199,0.0057,1.0
2023-02-09,-0.0020540284856979166,-0.00156984515532195,0.011560919626926066,12,691887200.0,1.221950073973622,-0.023555661162327976,0.0,0.5,0.0,0.25,0.0,0.0,0.25,0.75,2.25,0.75,1.5,0.091175,0.130375,0.6844750000000001,0.043925,0.05005,0.928725,0.0386,0.0327,0.0059,1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.1666666666666666,0.0,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.1215166666666666,0.2522333333333333,0.5370166666666667,0.0285333333333333,0.0607,0.8148333333333334,0.1356,0.0495666666666666,0.0860333333333333,1.0
2023-02-10,-0.015048767121751759,-0.012106095089618251,0.01209250861141487,12,704628300.0,1.2035612318759856,-0.0020540284856979166,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,-0.25,0.03835,0.19055,0.7133,0.026,0.031825,0.8369500000000001,0.145275,0.017775,0.1275,1,0.0,0.5,0.0,0.25,0.0,0.0,0.25,0.75,2.25,0.75,1.5,0.091175,0.130375,0.6844750000000001,0.043925,0.05005,0.928725,0.0386,0.0327,0.0059,1.0
2023-02-13,0.01651691040704279,0.01653830091484305,0.006793150312640035,12,619316100.0,1.2234403449122715,-0.015048767121751759,0.3333333333333333,0.5,0.0,0.5,0.6666666666666666,0.1666666666666666,0.8333333333333334,1.0,1.5,1.0,0.5,0.0573166666666666,0.2502666666666666,0.6387833333333334,0.0279166666666666,0.0257166666666666,0.8176666666666667,0.0328666666666666,0.1494833333333333,-0.1166166666666666,3,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,-0.25,0.03835,0.19055,0.7133,0.026,0.031825,0.8369500000000001,0.145275,0.017775,0.1275,1.0
2023-02-14,0.01932908472100479,0.0147299995976044,0.016527653977390176,12,836363400.0,1.2470883269901762,0.01651691040704279,0.5,0.5,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.5,-0.3333333333333333,0.0806333333333333,0.1173333333333333,0.4968999999999999,0.0764666666666666,0.22865,0.7677999999999999,0.07715,0.15505,-0.0778999999999999,1,0.3333333333333333,0.5,0.0,0.5,0.6666666666666666,0.1666666666666666,0.8333333333333334,1.0,1.5,1.0,0.5,0.0573166666666666,0.2502666666666666,0.6387833333333334,0.0279166666666666,0.0257166666666666,0.8176666666666667,0.0328666666666666,0.1494833333333333,-0.1166166666666666,3.0
2023-02-15,-0.003509307294122592,0.00215268627148625,0.017251969855179395,12,570944300.0,1.2427119108278546,0.01932908472100479,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.75,0.25,0.5,0.0180749999999999,0.0393499999999999,0.8605,0.02275,0.05935,0.7318,0.2491499999999999,0.019,0.23015,1,0.5,0.5,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.5,-0.3333333333333333,0.0806333333333333,0.1173333333333333,0.4968999999999999,0.0764666666666666,0.22865,0.7677999999999999,0.07715,0.15505,-0.0778999999999999,1.0
2023-02-16,-0.029286272468029426,-0.0288500897503602,0.011881688577157684,12,583550100.0,1.2063175112080846,-0.003509307294122592,0.75,0.25,0.25,1.25,0.25,0.75,0.5,0.75,2.0,0.75,1.25,0.1315,0.14725,0.662525,0.02515,0.03355,0.647525,0.071325,0.2812,-0.209875,1,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.75,0.25,0.5,0.0180749999999999,0.0393499999999999,0.8605,0.02275,0.05935,0.7318,0.2491499999999999,0.019,0.23015,1.0
2023-02-17,-0.015393560545080709,-0.014908999549144101,0.009646120128656257,12,622069300.0,1.1877479895627119,-0.029286272468029426,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0292666666666666,0.2714,0.4458,0.0336666666666666,0.2198999999999999,0.4051,0.0363666666666666,0.5585333333333333,-0.5221666666666667,1,0.75,0.25,0.25,1.25,0.25,0.75,0.5,0.75,2.0,0.75,1.25,0.1315,0.14725,0.662525,0.02515,0.03355,0.647525,0.071325,0.2812,-0.209875,1.0
2023-02-21,-0.03194601731443805,-0.032725512143941704,0.009229361427834731,12,607138400.0,1.1498041717229526,-0.015393560545080709,0.2083333333333333,0.0625,0.0,0.125,0.2083333333333333,0.1458333333333333,0.125,0.1458333333333333,0.5208333333333333,0.5416666666666667,-0.0208333333333333,0.1053562499999999,0.1279729166666666,0.5321708333333333,0.0772520833333333,0.1572499999999999,0.8726020833333333,0.0887729166666666,0.0385958333333333,0.0501770833333332,4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0292666666666666,0.2714,0.4458,0.0336666666666666,0.2198999999999999,0.4051,0.0363666666666666,0.5585333333333333,-0.5221666666666667,1.0
2023-02-22,-0.004713245223465642,-0.00384482924446185,0.008285039953411504,12,729077800.0,1.1443848627026585,-0.03194601731443805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0384,0.0481,0.704,0.1439,0.0655,0.5085,0.2199,0.2716,-0.0517,1,0.2083333333333333,0.0625,0.0,0.125,0.2083333333333333,0.1458333333333333,0.125,0.1458333333333333,0.5208333333333333,0.5416666666666667,-0.0208333333333333,0.1053562499999999,0.1279729166666666,0.5321708333333333,0.0772520833333333,0.1572499999999999,0.8726020833333333,0.0887729166666666,0.0385958333333333,0.0501770833333332,4.0
2023-02-23,0.03580791933200906,0.02537828366099945,0.035365942925106295,12,1341973500.0,1.1853629035510875,-0.004713245223465642,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0126,0.0147,0.94,0.0164,0.0162,0.8682,0.1238,0.008,0.1158,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0384,0.0481,0.704,0.1439,0.0655,0.5085,0.2199,0.2716,-0.0517,1.0
2023-02-24,-0.018641536352863277,-0.01716283486886885,0.007007470839587566,12,748926700.0,1.1632659178932043,0.03580791933200906,0.75,0.25,0.25,0.25,0.25,0.5,1.0,0.25,0.75,1.75,-1.0,0.0224,0.0461,0.8484,0.034425,0.04865,0.8328,0.04455,0.122625,-0.078075,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0126,0.0147,0.94,0.0164,0.0162,0.8682,0.1238,0.008,0.1158,1.0
2023-02-27,0.003862955098926642,0.0076971562884360495,0.010171562532860558,12,603354800.0,1.1677595619021375,-0.018641536352863277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0747833333333333,0.1092416666666666,0.4224416666666666,0.0443749999999999,0.3491749999999999,0.8711583333333333,0.106125,0.0227583333333332,0.0833666666666666,2,0.75,0.25,0.25,0.25,0.25,0.5,1.0,0.25,0.75,1.75,-1.0,0.0224,0.0461,0.8484,0.034425,0.04865,0.8328,0.04455,0.122625,-0.078075,1.0
2023-02-28,0.003241844573720334,0.00082816296666195,0.015115828455641276,12,638834400.0,1.1715452569013,0.003862955098926642,0.25,0.25,0.0,0.5,0.5,0.25,0.0,0.25,1.75,0.5,1.25,0.060325,0.16485,0.7223999999999999,0.02285,0.029475,0.797675,0.163175,0.039125,0.12405,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0747833333333333,0.1092416666666666,0.4224416666666666,0.0443749999999999,0.3491749999999999,0.8711583333333333,0.106125,0.0227583333333332,0.0833666666666666,2.0
2023-03-01,0.0017027281778759413,0.0017197011003896997,0.011042919804061612,12,615058200.0,1.1735400800218827,0.003241844573720334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.6666666666666666,0.6666666666666666,1.1666666666666667,-0.5,0.0368,0.1689,0.5781666666666667,0.04135,0.1747999999999999,0.7534666666666666,0.0534166666666666,0.1931333333333333,-0.1397166666666666,1,0.25,0.25,0.0,0.5,0.5,0.25,0.0,0.25,1.75,0.5,1.25,0.060325,0.16485,0.7223999999999999,0.02285,0.029475,0.797675,0.163175,0.039125,0.12405,1.0
2023-03-02,0.010972497040028234,0.00935344682901755,0.014454626454963728,12,587514600.0,1.1864167450762773,0.0017027281778759413,0.6666666666666666,1.3333333333333333,0.0,2.333333333333333,1.0,0.0,0.3333333333333333,2.333333333333333,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.0822666666666666,0.236,0.3792333333333333,0.0305666666666666,0.2719666666666666,0.8567999999999999,0.066,0.0772666666666666,-0.0112666666666666,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.6666666666666666,0.6666666666666666,1.1666666666666667,-0.5,0.0368,0.1689,0.5781666666666667,0.04135,0.1747999999999999,0.7534666666666666,0.0534166666666666,0.1931333333333333,-0.1397166666666666,1.0
